Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
SCG LLDPE,M735RW,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,125.0,570.0,,,,6.0
SCG LDPE,D388C,"Polyethylene, Low Density",LDPE,PE-LD,,107.0,,,,,8.0
SUPEER™,7118LA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,120.0,,,,,1.0
SUPEER™,7358A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,115.0,,,,,3.5
SUPEER™,7358TA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,115.0,,,,,3.5
SABIC® LLDPE,122WJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,,,1.1
SABIC® LLDPE,219ZJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
SABIC® LLDPE,222WF,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,,,2.0
SABIC® LLDPE,222WJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,,,2.2
SABIC® LLDPE,222WT - Asia,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.9
SABIC® LLDPE,6118NSF,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,124.0,,,,,0.9
SABIC® LLDPE,MG200024,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.0,,,,315.0,,20.0
SABIC® LLDPE,P438J,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,19.0,,,,,,0.4
SABIC® LLDPE,PO COMPOUND SABIC® P1600A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,57.0,,0.43
SABIC® LDPE Powder,1922P20,"Polyethylene, Low Density",LDPE,PE-LD,,107.0,,,,,22.0
SABIC® LDPE Powder,1922P9,"Polyethylene, Low Density",LDPE,PE-LD,,107.0,,,,,22.0
SABIC® LDPE Powder,1965P9,"Polyethylene, Low Density",LDPE,PE-LD,,104.0,,,,,65.0
SABIC® LDPE Powder,2008P5,"Polyethylene, Low Density",LDPE,PE-LD,,107.0,,,,,7.5
SABIC® LDPE,1905U0,"Polyethylene, Low Density",LDPE,PE-LD,,105.0,,,240.0,,5.0
SABIC® LDPE,2102N0W,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.5
SABIC® LDPE,2201H0,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.85
SABIC® LDPE,2201H1,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.85
SABIC® LDPE,2201H1W,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.85
SABIC® LDPE,2404EC,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,3.5
SABIC® LDPE,2501N0W,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.75
SABIC® LDPE,2602H0W,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.9
SABIC® LDPE,HP2022NDF,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,2.0
SABIC® LDPE,HP2023NN,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
SABIC® LDPE,HP2027LN,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
SABIC® LDPE,HP4025ZN,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,3.5
SABIC® LDPE,HP4027JN,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,4.0
SABIC® LDPE,HP7022,"Polyethylene, Low Density",LDPE,PE-LD,10.0,,,,170.0,,7.0
SABIC® LDPE,PCG07,"Polyethylene, Low Density",LDPE,PE-LD,8.0,107.0,,,130.0,,7.5
SABIC® LDPE,PCG09,"Polyethylene, Low Density",LDPE,PE-LD,9.0,110.0,,,170.0,,7.5
SECCO,LL0220KJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
Arak LLDPE,LL0209CA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
EGYPTENE,LL 0209 AA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
EGYPTENE,LL 0220 KJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
SIBUR PE,15303-003,"Polyethylene, Low Density",LDPE,PE-LD,9.8,,,,,,0.3
TABOREX®,TA 7400 LD,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,9.0
TABOREN®,EC 49 C 70,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD70,,,1300.0,,,,3.5
TABOCAB®,SXG 011,"Polyethylene, Low Density",LDPE,PE-LD-FR,,,,,,,11.0
Yanshan PE,1120A,"Polyethylene, Low Density",LDPE,PE-LD,8.0,,,,,,20.0
Yanshan PE,1140A,"Polyethylene, Low Density",LDPE,PE-LD,6.5,,,,,,40.0
Yanshan PE,1C10A,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,10.0
Yanshan PE,1F7B,"Polyethylene, Low Density",LDPE,PE-LD,11.0,,,,,,7.0
Yanshan PE,LD100,"Polyethylene, Low Density",LDPE,PE-LD,9.0,,,,,,2.0
Yanshan PE,LD100BW,"Polyethylene, Low Density",LDPE,PE-LD,12.0,,,,,,22.0
Yanshan PE,LD103,"Polyethylene, Low Density",LDPE,PE-LD,10.0,,,,,,1.1
Yanshan PE,LD157,"Polyethylene, Low Density",LDPE,PE-LD,10.0,,,,,,0.6
Yanshan PE,LD166,"Polyethylene, Low Density",LDPE,PE-LD,14.5,,,,,,0.2
Yanshan PE,LD188,"Polyethylene, Low Density",LDPE,PE-LD,11.5,,,,,,1.9
Yanshan PE,SD330,"Polyethylene, Low Density",LDPE,PE-LD,9.0,,,,,,2.0
Sanren,DJ200 (Premium-grade),"Polyethylene, Low Density",LDPE,PE-LD,11.0,,,,,,1.6
Sanren,N220 (On-spec.),"Polyethylene, Low Density",LDPE,PE-LD,11.0,,,,,,1.8
Sanren,Q281 (1st-grade),"Polyethylene, Low Density",LDPE,PE-LD,11.0,,,,,,2.4
Sanren,Q281 (On-spec.),"Polyethylene, Low Density",LDPE,PE-LD,11.0,,,,,,2.4
BRALEN®,FA 03-01,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.3
YUCLAIR™,FA440U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
YUCLAIR™,FG450,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
YUCLAIR™,FN435,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.2
YUCLAIR™,FT810,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
YUCLAIR™,FT810P,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.4
YUCLAIR™,JL210,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,14.7,,245.0,,,,20.0
YUCLAIR™,WE100,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.8
QAMAR,FD21HN,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,9.0,122.0,200.0,,,,2.0
QAMAR,FD21HS,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.0,122.0,,,,,2.0
PRIMALENE,WPP531,"Polyethylene, Low Density",LDPE,PE-LD,8.96,,207.0,,,,7.0
PRIMALENE,WPP533,"Polyethylene, Low Density",LDPE,PE-LD,,,,,220.0,,6.5
PRIMALENE,WPP541K,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,13.0
PRIMALENE,WPP551K,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,16.0
PRIMALENE,WPP553,"Polyethylene, Low Density",LDPE,PE-LD,11.7,,331.0,,,,25.0
PRIMALENE,WPP562,"Polyethylene, Low Density",LDPE,PE-LD,12.3,,250.0,,,,33.0
ETILINAS,BPD 3220,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.4
Prixene®,EB450I18,"Polyethylene, Low Density",LDPE,PE-LD,13.8,,317.0,,,,45.0
Prixene®,EL010E20,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-FR,,,,,,,1.0
Prixene®,EM050E36,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.9,,731.0,,,,5.0
BONDYRAM®,4108,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,190.0,,1.5
BONDYRAM®,TL4110,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,117.0,,,,,1.8
BONDYRAM®,TL4808,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,,,3.0
PrimaFlex®,LD 21002,"Polyethylene, Low Density",LDPE,PE-LD,17.2,,172.0,,,,2.3
VENELENE®,11E1,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.3
VENELENE®,FB-7000,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.8
POLYCOMPO PE,1520L,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,150.0,,,,2.3
POLYCOMPO PE,403P,"Polyethylene, Low Density",LDPE,PE-LD,,,190.0,,,,7.0
POLYCOMPO PE,50,"Polyethylene, Low Density",LDPE,PE-LD,,,180.0,,,,1.9
POLYCOMPO PE,ACE30N,"Polyethylene, Low Density",LDPE,PE-LD,,,140.0,,,,0.5
POLYCOMPO PE,B319,"Polyethylene, Low Density",LDPE,PE-LD,,,180.0,,,,0.3
POLYCOMPO PE,SP1520,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,160.0,,,,2.0
POLYCOMPO PE,SP2320,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,240.0,,,,1.9
POLYCOMPO PE,SP2510,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,260.0,,,,15.0
POLYCOMPO PE,SP4030,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.0,,550.0,,,,3.8
PETLIN,LD N125Y,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.5
PETILEN,F2-12,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.5
PETILEN,F2-26TO,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.5
PETILEN,H2-8,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.4
PETILEN,H7-20T,"Polyethylene, Low Density",LDPE,PE-LD,8.0,,,,,,6.9
Pemex,BDL 92020 C,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,195.0,,2.0
Pemex,BDL 92020 S,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,195.0,,2.0
HIVAL®,PE LD 300218,"Polyethylene, Low Density",LDPE,PE-LD,,,165.0,,,,0.25
HIVAL®,PE LD 302421,"Polyethylene, Low Density",LDPE,PE-LD,11.7,,221.0,,,,24.0
HIVAL®,PE LD FL20 020 AC MM,"Polyethylene, Low Density",LDPE,PE-LD,,,179.0,,,,2.0
HIVAL®,PE LD FL20 020 TC MM,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
HIVAL®,PE LLD FLLB19 0095 0H,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
SURPASS®,FPs317-A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,4.0
SCLAIR®,2114,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,10.0,,345.0,,,,52.0
SCLAIR®,31E,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,10.3,,310.0,,,,11.0
NOVAPOL®,LA-0522-A,"Polyethylene, Low Density",LDPE,PE-LD,9.4,,276.0,,,,4.5
NOVAPOL®,LF-0222-B,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.2
NOVAPOL®,LF-0718-A,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,7.0
NOVAPOL®,PF-0318-E,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.7
NOVAPOL®,TF-Y822 Series,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
NEFTEKHIM PE,4116P (16402),"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.4
NEFTEKHIM PE,4116Q (16403),"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.5
NEFTEKHIM PE,4131L (314F4),"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.3
NEFTEKHIM PE,5118L,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.4
Osterlene®,"LD02520 (-A, -SA)","Polyethylene, Low Density",LDPE,PE-LD,,,234.0,,,,0.25
Osterlene®,"LD070 (-B, -A, -SA)","Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.7
Osterlene®,LD200-SAHC,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
Osterlene®,LL5225,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,10.0,,345.0,,,,52.0
Osterlene®,"LLB200 (-B, -SA)","Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
Osterlene®,LLB5000,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,14.5,,469.0,,,,50.0
Osterlene®,LLM1416 (-SA),"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.4
FARALLOY®,PE-401,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-FR,11.0,,600.0,,,,4.5
FARALLOY®,PE-407,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-FR,,,172.0,6.76,,,11.0
LUBAN™,DFDC-7080,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
LUBAN™,HPR3518CB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.5
TIPOLEN®,FC 243-51,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
TIPOLEN®,MF 243-51,"Polyethylene, Low Density",LDPE,PE-LD,,,240.0,,,,20.0
ALPERFORM PE,DET FC 0243-17,"Polyethylene, Low Density",LDPE,PE-LD,,116.0,,,,,11.0
Exelene® LLDPE,50400,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.2,123.0,267.0,,,,50.0
Exelene® LDPE,2001,"Polyethylene, Low Density",LDPE,PE-LD,,111.0,,,,,2.0
CERTENE™,LDF-720A,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,7.0
CERTENE™,LDI-2618,"Polyethylene, Low Density",LDPE,PE-LD,11.0,,238.0,,,,26.0
CERTENE™,LLBD-2024G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.4,,448.0,,,,20.0
CERTENE™,LLBF-0822B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
CERTENE™,LLBF-120F,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
CERTENE™,LLBF-218A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
CERTENE™,LLBF-220C,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
CERTENE™,LLBF-322F,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,124.0,,,,,3.7
CERTENE™,LLBI-2024,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.4,,448.0,,,,20.0
CERTENE™,LLGF-120A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
CERTENE™,LLHF-0825F,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
CERTENE™,LLHF-117XJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
CERTENE™,LLHF-118A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
CERTENE™,LLHF-120C,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
CERTENE™,LLHF-122D,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
CERTENE™,LLI-3525,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,10.0,,380.0,,,,35.0
CERTENE™,LLI-5026,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.2,,448.0,,,,50.0
Polymer-E,F8201,"Polyethylene, Low Density",LDPE,PE-LD,,109.0,,,,,8.0
Polymer-E,M2100,"Polyethylene, Low Density",LDPE,PE-LD,,112.0,,,,,26.0
Polymer-E,M5100,"Polyethylene, Low Density",LDPE,PE-LD,,104.0,,,,,50.0
Orevac®,18300,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,120.0,,,,,2.3
Orevac®,18302N,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-FR,7.0,123.0,,,,,1.5
Orevac®,18360,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,120.0,,,,,2.0
Orevac®,18362,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,123.0,,,,,2.3
AUROlen®,PE-LD natural,"Polyethylene, Low Density",LDPE,PE-LD,9.0,108.0,,,200.0,,
Avient,LL 440 Black,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,
Eleme,BFG00919,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
AuroraGuard™,LDPE,"Polyethylene, Low Density + PA",LDPE+Nylon,(PA+PE-LD),13.8,,172.0,,,,0.3
Egyeuroptene,LLDPE 2650,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,16.0,,280.0,,,,50.0
Comai,663-3 BA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD20,,,,,,,20.0
Comai,665-2 BL,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,50.0
Comai,665-7 BL,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,20.0
Comai,725-1 NT,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-L,,,,,,,
Comai,725-2 NT,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-L,,,,,,,
OKITEN®,233 A,"Polyethylene, Low Density",LDPE,PE-LD,10.0,,,,,,0.6
OKITEN®,245 S,"Polyethylene, Low Density",LDPE,PE-LD,11.0,114.0,,,,,2.3
DINALEN®,55,"Polyethylene, Low Density",LDPE,PE-LD,11.0,113.0,,,200.0,,2.0
DINALEN®,65,"Polyethylene, Low Density",LDPE,PE-LD,10.0,110.0,,,,,3.5
Daelim Po1y®,LD-14,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.5
Daelim Po1y®,LD-26A,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,4.0
Daelim Po1y®,LL-04SJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-GF,,,,,,,1.1
Daelim Po1y®,LL-05S,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-GF,,,,,,,1.9
Daelim Po1y®,LL-05SU,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.9
Daelim Po1y®,LL-34H,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.1
Delta,LDPE 20018,"Polyethylene, Low Density",LDPE,PE-LD,9.31,,152.0,,,,1.8
PROXESS,1806S3,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.6
Flexus,7200XP,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.5
Flexus,9211,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Flexus,Cling,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,4.3
Braskem PP,WCL L004 SCB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.4
Braskem PE,EB853/72,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.7
Braskem PE,HF2207B5,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.73
Braskem PE,HF3714XP,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,19.0,,759.0,,,,0.47
Braskem PE,IP2418,"Polyethylene, Low Density",LDPE,PE-LD,9.0,,300.0,,,,24.0
Braskem PE,LF0720/21AF,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.7
Braskem PE,LH0820/30AF,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
Braskem PE,LL118/21,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Braskem PE,ML3601U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,21.0,,760.0,,,,3.3
Braskem PE,ML3602U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,20.0,,740.0,,,,5.0
Braskem PE,PLURIS 9300,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.55
Braskem PE,PROXESS 2606,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.6
Braskem PE,S0729,"Polyethylene, Low Density",LDPE,PE-LD,14.0,,,,295.0,,0.7
Braskem PE,SLH0820/30AF,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
Braskem PE,SLL118,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Braskem PE,TS7003,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.27
Braskem PE,TX7003,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.27
Braskem PE,EB853,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.7
Braskem PE,RPL 0C1 WE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.5
Braskem PE,SEB853,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.7
Braskem PE,SLH218,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.3
Braskem PE,SLL118,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Braskem PE,SPB208,"Polyethylene, Low Density",LDPE,PE-LD,10.0,,250.0,,,,22.0
Braskem PE,STS7006,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.6
Braskem PP,WCL L004 SCT,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.4
Braskem PE,DLR 001A,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.55
Braskem PE,HF0131XP,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-L,,,,,,,11.0
Braskem PE,IN34,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,16.0,,700.0,,,,48.0
Braskem PE,LDF0085,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.8
Braskem PE,RPL 0C1 BE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.5
Braskem PE,RPL 4C2 BL,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.5
Braskem PE,SEB853,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.7
Braskem PE,SEB853/72,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.7
Braskem PE,SLD4004,"Polyethylene, Low Density",LDPE,PE-LD,,,240.0,,,,2.0
Braskem PE,SLL118/21,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,210.0,,1.0
Braskem PE,SLL318,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.7
Braskem PE,SLL5405S,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Braskem PE,TN7006,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.6
Ipethene®,111,"Polyethylene, Low Density",LDPE,PE-LD,,109.0,,,,,0.7
Asrene®,UI 2420,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,13.0,,650.0,,,,20.0
CERTENE™,LDF-0824B,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.8
CERTENE™,LLI-2024,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.4,,448.0,,,,20.0
CP PRYME® Polyethylene,PE100LD-20M,"Polyethylene, Low Density",LDPE,PE-LD,11.7,,207.0,,214.0,,20.0
CP PRYME® Polyethylene,PE100LLD-50M,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.0,,317.0,,,,50.0
Marlex®,1007,"Polyethylene, Low Density",LDPE,PE-LD,9.0,,200.0,,,,7.0
Marlex®,4517,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,5.1
Marlex®,5335,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
Marlex®,5561,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.3
Marlex®,5563,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.3
Marlex®,5755,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.8
Marlex®,7104,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.0,,410.0,,,,0.35
Marlex®,7308DK,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
Marlex®,7308FK,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
Marlex®,KN226,"Polyethylene, Low Density",LDPE,PE-LD,12.0,,330.0,,,,25.0
AT®,190,"Polyethylene, Low Density",LDPE,PE-LD,,,130.0,,,,70.0
AT®,191A,"Polyethylene, Low Density",LDPE,PE-LD,,,125.0,,,,160.0
AT®,192,"Polyethylene, Low Density",LDPE,PE-LD,,,160.0,,,,220.0
AT®,474,"Polyethylene, Low Density",LDPE,PE-LD,,,230.0,,,,7.0
Stamylex™,2258,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,118.0,,,,,24.0
Bormed™,LE6607-PH,"Polyethylene, Low Density",LDPE,PE-LD,12.0,,290.0,,300.0,,0.3
Borealis PE,CA9150,"Polyethylene, Low Density",LDPE,PE-LD,,104.0,,,,,15.0
Borealis PE,FA3227,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,0.3
Borealis PE,FG5223,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,,,0.9
Borealis PE,MA8200,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,7.5
Borealis,LE6025,"Polyethylene, Low Density",LDPE,PE-LD,,,300.0,,,,0.35
BioBlend®,XP 24550,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,620.0,,440.0,,0.25
AgriPlast,NFLDPE 3070/40000 HM,"Polyethylene, Low Density",LDPE,PE-LD-NX30-FR,12.2,,515.0,16.1,542.0,,
BFI,345,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.8
Braskem PE,LDF1520S2,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.5
Braskem PE,LDI2020,"Polyethylene, Low Density",LDPE,PE-LD,,,280.0,,275.0,,20.0
Maxxam™ FR,PE 112 Natural RoHS,"Polyethylene, Low Density",LDPE,PE-LD-FR,10.3,,,,,,9.0
Maxxam™ FR,PE126 BLK 3330,"Polyethylene, Low Density",LDPE,PE-LD-FR,15.9,,,,,,0.3
Bapolene®,150P,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
Bapolene®,2272,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.2,,276.0,,,,20.0
Bapolene®,2292,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,10.3,,345.0,,,,50.0
Bapolene®,3042U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.9,,596.0,,,,5.0
Bapolene®,610FP,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Bapolene®,610P,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Titanvene™,LL0209SC,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Titanvene™,LL0335AA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,14.0,,,,,,3.5
