Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Density,Tensile Strength at Yield,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
Pontex,PP / P6225G-NA,"Polypropylene, Unspecified","PP, Unspecified",1.06,,2940.0,83.4,,,6.0
Pontex,PP / P6225TR-NA,"Polypropylene, Unspecified","PP, Unspecified",1.07,,1910.0,29.4,,,23.0
PRE-ELEC®,PP 1353,"Polypropylene, Unspecified","PP, Unspecified",1.11,,1300.0,,,,0.3
PRE-ELEC®,PP 18873,"Polypropylene, Unspecified","PP, Unspecified",1.04,,1100.0,,,,11.0
PRE-ELEC®,PP 19161,"Polypropylene, Unspecified","PP, Unspecified",1.02,,1210.0,,1320.0,,3.4
PRE-ELEC®,PP 19285,"Polypropylene, Unspecified","PP, Unspecified",1.0,,1500.0,,,,16.0
RAMOFIN,PPC100BK10,"Polypropylene, Unspecified","PP, Unspecified",0.92,,,,1300.0,,12.0
RAMOFIN,PPC302G6NT,"Polypropylene, Unspecified","PP, Unspecified",1.12,,5100.0,110.0,5700.0,,
RAMOFIN,PPC346T5NT,"Polypropylene, Unspecified","PP, Unspecified",1.1,,,,1570.0,,10.0
RAMOFIN,PPC359T4NT,"Polypropylene, Unspecified","PP, Unspecified",1.04,,,,2100.0,,17.0
RAMOFIN,PPC571WT244,"Polypropylene, Unspecified","PP, Unspecified",1.04,,,,1750.0,,8.0
RAMOFIN,PPH203G5NT,"Polypropylene, Unspecified","PP, Unspecified",1.08,,,,5200.0,,0.85
RAMOFIN,PPH300G6BL209,"Polypropylene, Unspecified","PP, Unspecified",1.12,,,,,,4.7
RAMOFIN,PPH301G6NT,"Polypropylene, Unspecified","PP, Unspecified",1.11,,,,6550.0,,
RAMOFIN,PPH7002G4RD100,"Polypropylene, Unspecified","PP, Unspecified",1.03,,,,4700.0,,1.8
RAMLLOY,B3000G6BK10,Polyamide 6 + PP,Nylon 6+PP,1.25,,,,8200.0,,
Polytron®,P30B01LE,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6700.0,155.0,7000.0,,
Polytron®,P30B01M,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6700.0,155.0,7000.0,,
Polytron®,P30B03LC,"Polypropylene, Unspecified","PP, Unspecified",1.11,,5600.0,155.0,6500.0,,
Polytron®,P30B06,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6700.0,155.0,7000.0,,
Polytron®,P30B11,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6700.0,155.0,7000.0,,
Polytron®,P30N036,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6600.0,145.0,6600.0,,
Polytron®,P40B037,"Polypropylene, Unspecified","PP, Unspecified",1.22,,9000.0,165.0,9000.0,,
Polytron®,P40B03LE,"Polypropylene, Unspecified","PP, Unspecified",1.22,,9000.0,165.0,9000.0,,
Polytron®,P40N03,"Polypropylene, Unspecified","PP, Unspecified",1.22,,9000.0,165.0,9000.0,,
Polytron®,P40N03LE,"Polypropylene, Unspecified","PP, Unspecified",1.22,,9000.0,165.0,9000.0,,
Polytron®,P50B037,"Polypropylene, Unspecified","PP, Unspecified",1.33,,10500.0,185.0,11000.0,,
Polytron®,P50N01,"Polypropylene, Unspecified","PP, Unspecified",1.33,,12000.0,220.0,12500.0,,
Polytron®,P50N01M,"Polypropylene, Unspecified","PP, Unspecified",1.33,,12000.0,220.0,12500.0,,
Polytron®,P50N03,"Polypropylene, Unspecified","PP, Unspecified",1.33,,10500.0,185.0,11000.0,,
Polytron®,P50N07,"Polypropylene, Unspecified","PP, Unspecified",1.33,,12000.0,220.0,12500.0,,
Polyram,PPH308G8GR28,"Polypropylene, Unspecified","PP, Unspecified",1.22,,7900.0,135.0,8400.0,,
Prime Polypro™,E111G,Polypropylene Homopolymer,PP Homopolymer,,37.0,1750.0,48.0,1700.0,,0.5
Prime Polypro™,E222,Polypropylene Random Copolymer,PP Random Copolymer,,28.0,1000.0,31.0,1000.0,,1.5
Prime Polypro™,E-330GV,Polypropylene Random Copolymer,PP Random Copolymer,,27.0,1000.0,31.0,1000.0,,2.4
Prime Polypro™,E702G,Polypropylene Copolymer,PP Copolymer,,28.0,1300.0,34.0,1250.0,,0.9
Prime Polypro™,F-300SP,Polypropylene Homopolymer,PP Homopolymer,,32.0,1350.0,40.0,1400.0,,3.0
Prime Polypro™,J106MG,Polypropylene Homopolymer,PP Homopolymer,,40.0,,,2100.0,,16.0
Prime Polypro™,J108M,Polypropylene Homopolymer,PP Homopolymer,,39.0,,,2050.0,,45.0
Prime Polypro™,J-452HP,Polypropylene Copolymer,PP Copolymer,,24.0,,,1050.0,,4.1
Prime Polypro™,J704UG,Polypropylene Copolymer,PP Copolymer,,29.0,,,1500.0,,5.0
Prime Polypro™,J707G,Polypropylene Copolymer,PP Copolymer,,26.0,,,1300.0,,30.0
Prime Polypro™,J-750HP,Polypropylene Copolymer,PP Copolymer,,27.0,,,1300.0,,14.0
Prime Polypro™,S135L,Polypropylene Homopolymer,PP Homopolymer,,33.0,1500.0,43.0,1550.0,,8.5
Prime,COPP 792,Polypropylene Copolymer,PP Copolymer,0.898,27.6,1340.0,,,,0.5
Propilven,B-325,Polypropylene Random Copolymer,PP Random Copolymer,,,900.0,,,,1.4
Propilven,B-328,Polypropylene Random Copolymer,PP Random Copolymer,,,1000.0,,,,1.4
Propilven,F-605,Polypropylene Homopolymer,PP Homopolymer,,,1500.0,,,,8.0
Propilven,J-300,Polypropylene Homopolymer,PP Homopolymer,,,1500.0,,,,1.4
Propilven,J-700,Polypropylene Homopolymer,PP Homopolymer,,,1500.0,,,,11.0
Propilven,J-744,Polypropylene Impact Copolymer,PP Impact Copolymer,,,900.0,,,,18.0
Propilven,J-800,Polypropylene Homopolymer,PP Homopolymer,,,1500.0,,,,22.0
Propilven,J-808,Polypropylene Homopolymer,PP Homopolymer,,,1800.0,,,,22.0
Propilven,J-846,Polypropylene Impact Copolymer,PP Impact Copolymer,,,1100.0,,,,42.0
Duron,PPS 4010 GZ-BK,Polyphenylene Sulfide,PPS,1.75,169.0,13800.0,241.0,,,
Duron,PPS 40GF,Polyphenylene Sulfide,PPS,1.69,179.0,13800.0,260.0,,,
Duron,PPS 70R,Polyphenylene Sulfide,PPS,1.91,170.0,15500.0,250.0,,,
Qenos PP,PPR 1070,Polypropylene Homopolymer,PP Homopolymer,0.903,31.0,1900.0,,,,5.5
Qenos PP,PPT 1070,Polypropylene Homopolymer,PP Homopolymer,0.903,31.0,1900.0,,,,5.5
Qenos PP,PPT 2052,Polypropylene Copolymer,PP Copolymer,0.903,28.0,1500.0,,,,7.0
Qenos PP,PPW 1780,Polypropylene Homopolymer,PP Homopolymer,0.903,38.0,2100.0,,,,48.0
ProteQ™,X25H650,"Polypropylene, Unspecified","PP, Unspecified",1.12,,,,,,28.0
Thermylene®,P-40TC-0759,"Polypropylene, Unspecified","PP, Unspecified",1.26,,5000.0,51.0,,,21.0
Thermylene®,P6-20FG-0684,"Polypropylene, Unspecified","PP, Unspecified",1.05,,4500.0,105.0,,,3.0
Thermylene®,P6-30FM-Y249B,"Polypropylene, Unspecified","PP, Unspecified",1.16,,5700.0,79.0,,,12.0
Thermylene®,P7-40FG-0790,"Polypropylene, Unspecified","PP, Unspecified",1.24,,8700.0,162.0,,,4.0
Thermylene®,PT-203E-080G,"Polypropylene, Unspecified","PP, Unspecified",0.99,,2100.0,39.0,,,30.0
AuroraGuard™,F21006,"Polypropylene, Unspecified","PP, Unspecified",0.928,17.2,862.0,,,,10.0
AuroraGuard™,F2901,"Polypropylene, Unspecified","PP, Unspecified",0.938,31.0,1550.0,,,,9.0
AuroraGuard™,GPP1001V0M-HCO,"Polypropylene, Unspecified","PP, Unspecified",0.96,18.6,1210.0,,,,3.0
AuroraGuard™,GPP1001V0MHCO15,"Polypropylene, Unspecified","PP, Unspecified",0.98,18.6,1210.0,,,,13.0
AuroraGuard™,GPP1005M-EX10,"Polypropylene, Unspecified","PP, Unspecified",0.91,33.1,1620.0,,,,8.0
AuroraGuard™,GPP6100-116-40,"Polypropylene, Unspecified","PP, Unspecified",1.15,22.8,2240.0,,,,16.0
AuroraGuard™,PP25TF2501,Polypropylene Copolymer,PP Copolymer,1.09,22.1,1.86,,,,15.0
AuroraTec™,25MF1212,"Polypropylene, Unspecified","PP, Unspecified",1.1,17.2,1210.0,,,,12.0
Maxxam™,L6 GF/20 T/10 BLACK T 70,Polypropylene Homopolymer,PP Homopolymer,1.13,,,,5400.0,,6.0
Maxxam™,L6 GF/40 H BLACK T 70,Polypropylene Homopolymer,PP Homopolymer,1.2,,,,8300.0,,6.0
Maxxam™,PP5120R B2,Polypropylene Homopolymer,PP Homopolymer,1.06,32.0,2500.0,,2600.0,,17.0
Maxxam™ FR,C10 H XF V0 NAT,Polypropylene Copolymer,PP Copolymer,1.1,,,,2400.0,,4.0
Trilliant™ HC,HC5300-5001 WHITE 70,Polypropylene Homopolymer,PP Homopolymer,0.938,35.0,1420.0,35.0,1790.0,,
Axpoly®,PP51 1004,Polypropylene Copolymer,PP Copolymer,0.97,,1200.0,,,,6.0
DotCore,PP H20 00 GF1,Polypropylene Homopolymer,PP Homopolymer,1.04,,4100.0,110.0,4500.0,,3.5
Xtended,PP H10 00 GF3,Polypropylene Homopolymer,PP Homopolymer,0.97,,2800.0,80.0,2900.0,,15.0
Xtended,PP H20 00 C2,Polypropylene Homopolymer,PP Homopolymer,1.04,26.0,1900.0,45.0,2000.0,,10.0
Xtended,PP H20 00 GF1,Polypropylene Homopolymer,PP Homopolymer,1.04,,4100.0,110.0,4500.0,,3.5
Xtended,PP H30 00 GF1,Polypropylene Homopolymer,PP Homopolymer,1.12,,6200.0,135.0,6700.0,,3.0
Xtended,PP H32 00 GFT1,Polypropylene Homopolymer,PP Homopolymer,1.13,,4700.0,105.0,5000.0,,5.0
Xtended,PP HT22 92 T3,Polypropylene Homopolymer,PP Homopolymer,1.05,30.0,2500.0,50.0,2600.0,,15.0
Canuck Compounds,AN 3-1-7 F20,Polypropylene Copolymer,PP Copolymer,1.04,26.0,2100.0,,,,29.0
Canuck Compounds,BK 3-3-9,Polypropylene Copolymer,PP Copolymer,0.935,20.7,1030.0,,,,47.0
Canuck Compounds,BK 3-4-8,Polypropylene Copolymer,PP Copolymer,1.04,17.0,800.0,,,,15.0
Canuck Compounds,BK 3-7-5,Polypropylene Copolymer,PP Copolymer,0.933,18.0,800.0,,710.0,,17.0
Capilene®,M 65 F,Polypropylene Homopolymer,PP Homopolymer,,32.0,1350.0,,,,8.0
Fortron®,HY 1140L4,Polyphenylene Sulfide,PPS,1.65,,14500.0,285.0,14700.0,90.0,
CEPLA,CF253H,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6200.0,,,,7.0
CEPLA,CT452T,"Polypropylene, Unspecified","PP, Unspecified",1.04,17.0,1500.0,,,,20.0
CEPLA,CW144H,"Polypropylene, Unspecified","PP, Unspecified",1.24,27.0,,,3900.0,,9.0
CEPLA,CW452A,"Polypropylene, Unspecified","PP, Unspecified",1.02,26.0,2050.0,,,,23.0
CEPLA,CW453P,"Polypropylene, Unspecified","PP, Unspecified",1.01,20.0,1700.0,,,,35.0
CEPLA,CW462H,"Polypropylene, Unspecified","PP, Unspecified",1.05,24.0,2200.0,,,,27.0
Trilene®,RI20HC02,Polypropylene Random Copolymer,PP Random Copolymer,0.9,29.0,1050.0,,,,20.0
DPS,DYN-PPCG15 NC,Polypropylene Copolymer,PP Copolymer,1.0,49.6,2900.0,79.3,3000.0,,25.0
DPS,DYN-PPCG30 NC,Polypropylene Copolymer,PP Copolymer,1.13,72.4,4140.0,88.3,4050.0,,18.0
DPS,DYN-RPPCG20 BK,Polypropylene Copolymer,PP Copolymer,1.04,53.8,2790.0,71.0,2840.0,,20.0
TPV Elastoprene®,B40D-EE0,Polypropylene + EPDM Rubber,PP+EPDM,1.02,,,,,,
TPV Elastoprene®,B60A-EE0,Polypropylene + EPDM Rubber,PP+EPDM,0.99,,,,,,
TPV Elastoprene®,B80A-i03,Polypropylene + EPDM Rubber,PP+EPDM,0.96,,,,,,
TPV Elastoprene®,C55A-i00,Polypropylene + EPDM Rubber,PP+EPDM,0.94,,,,,,
TPV Elastoprene®,C67A-E00,Polypropylene + EPDM Rubber,PP+EPDM,0.95,,,,,,
TPV Elastoprene®,C87A-E00,Polypropylene + EPDM Rubber,PP+EPDM,0.96,,,,,,
TPV Elastoprene®,G60A-EE2,Polypropylene + EPDM Rubber,PP+EPDM,1.01,,,,,,
TPV Elastoprene®,N40D-iE0,Polypropylene + EPDM Rubber,PP+EPDM,0.96,,,,,,
TPV Elastoprene®,N40D-S03,Polypropylene + EPDM Rubber,PP+EPDM,1.01,,,,,,
TPV Elastoprene®,N55A-DE0,Polypropylene + EPDM Rubber,PP+EPDM,1.06,,,,,,
TPV Elastoprene®,N55A-iE0,Polypropylene + EPDM Rubber,PP+EPDM,0.96,,,,,,
TPV Elastoprene®,N58A-EE3,Polypropylene + EPDM Rubber,PP+EPDM,0.93,,,,,,
TPV Elastoprene®,N65A-ME1,Polypropylene + EPDM Rubber,PP+EPDM,0.93,,,,,,
TPV Elastoprene®,N67A-EE0,Polypropylene + EPDM Rubber,PP+EPDM,0.95,,,,,,
TPV Elastoprene®,N73A-iE0,Polypropylene + EPDM Rubber,PP+EPDM,0.96,,,,,,
TPV Elastoprene®,N80A-ME0,Polypropylene + EPDM Rubber,PP+EPDM,0.94,,,,,,
Xytron™,G3020T,Polyphenylene Sulfide,PPS,1.55,,11000.0,225.0,11500.0,90.0,
Xytron™,U1535E,Polyphenylene Sulfide,PPS,1.2,,,,1550.0,90.0,4.0
ExxonMobil™,PP8864E1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,20.2,1110.0,,,,14.0
TAIRIPRO®,C6520,Polypropylene Random Copolymer,PP Random Copolymer,0.9,18.0,722.0,,,,20.0
TAIRIPRO®,H7715,Polypropylene Random Copolymer,PP Random Copolymer,0.9,19.0,626.0,,,,15.0
Hanwha TotalEnergies PP,BI6200,Polypropylene Copolymer,PP Copolymer,0.91,19.6,981.0,,,,20.0
INEOS PP,H17U-00,Polypropylene Homopolymer,PP Homopolymer,0.909,37.3,1780.0,,,,17.0
FORMEX®,GL-10,"Polypropylene, Unspecified","PP, Unspecified",0.972,,,,,,
FORMEX®,GL-17,"Polypropylene, Unspecified","PP, Unspecified",0.972,,,,,,
Lupol®,GP2200J,"Polypropylene, Unspecified","PP, Unspecified",1.03,,4100.0,110.0,4800.0,,10.0
LOXILENE,PP  GFCC40  UV3  08056,Polypropylene Homopolymer,PP Homopolymer,1.2,,7300.0,128.0,,,
LOXILENE,PP GF25GB15 08037,"Polypropylene, Unspecified","PP, Unspecified",1.22,,8700.0,150.0,,,
LOXILENE,PP GF30 08013,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6000.0,125.0,,,3.0
LOXILENE,PP TA20 UV3 IM3 08050,"Polypropylene, Unspecified","PP, Unspecified",1.04,23.0,1850.0,35.0,,,12.0
LOXILENE,PPC  GFCC30  UV3  08042,Polypropylene Copolymer,PP Copolymer,1.13,75.0,6000.0,115.0,,,4.5
LOXILENE,PPC  TA20  08048,Polypropylene Copolymer,PP Copolymer,1.04,65.0,3750.0,95.0,,,4.0
LOXILENE,PPH  FRV0  AM 08061,Polypropylene Homopolymer,PP Homopolymer,1.06,30.0,1250.0,,,,70.0
LOXILENE,PPH GF15 08032,Polypropylene Homopolymer,PP Homopolymer,1.0,,3200.0,90.0,,,3.0
LOXILENE,PPH GF30 08008,Polypropylene Homopolymer,PP Homopolymer,1.12,,6500.0,130.0,,,
LOXILENE,PPH GFCC20 08004,Polypropylene Homopolymer,PP Homopolymer,1.05,,4000.0,95.0,,,
LOXILENE,PPH GFCC20 08006,Polypropylene Homopolymer,PP Homopolymer,1.05,,4200.0,115.0,,,
ASI POLYPROPYLENE,PP 3495-01 01 Natural,Polypropylene Impact Copolymer,PP Impact Copolymer,0.898,21.4,1070.0,,,,30.0
Ferro PP,TPP20AO06WH,Polypropylene Copolymer,PP Copolymer,1.06,,2380.0,,,,4.5
POLYFLAM®,RIPP 3230 30V1,Polypropylene Copolymer,PP Copolymer,1.42,,7000.0,,7300.0,,
SCHULATEC®,PPS GF30 HI,Polyphenylene Sulfide,PPS,1.48,,,,9500.0,,
Mfinity™,S-PP-100-COP-WT,Polypropylene Random Copolymer,PP Random Copolymer,0.91,29.9,1170.0,,,,20.0
Primolen,HGF32-401 TST,"Polypropylene, Unspecified","PP, Unspecified",1.15,87.0,,,7500.0,,7.0
Primolen,HMT20-201 TST,"Polypropylene, Unspecified","PP, Unspecified",1.05,34.0,,,2750.0,,1.8
Primolen,HMT20-501 TST,"Polypropylene, Unspecified","PP, Unspecified",1.05,34.0,,,2700.0,,8.0
Remolen,30ICMT12-601 TST,"Polypropylene, Unspecified","PP, Unspecified",0.97,18.0,,,1200.0,,10.0
Remolen,30IHGF42-401 TST,"Polypropylene, Unspecified","PP, Unspecified",1.27,95.0,,,9300.0,,7.0
Remolen,50ICMT12-601 TST,"Polypropylene, Unspecified","PP, Unspecified",0.99,18.0,,,1300.0,,11.0
PoliPIR™,PPCGF-3330,Polyphthalate Carbonate,PPC,1.16,,4700.0,70.0,5520.0,,12.0
PoliXL™,PPCG5BK,Polypropylene Copolymer,PP Copolymer,1.0,,1590.0,34.0,1860.0,,25.0
Petroquim PP,PH 1315,Polypropylene Homopolymer,PP Homopolymer,,37.0,1750.0,,,,13.0
Petroquim PP,PH 3521,Polypropylene Homopolymer,PP Homopolymer,,34.0,1500.0,,,,35.0
Pinnacle PP,8150H,Polypropylene Copolymer,PP Copolymer,0.9,22.1,1380.0,,,,55.0
PRI PP,COPP 15-03 TDC20 000 BLACK,Polypropylene Copolymer,PP Copolymer,1.05,15.0,1900.0,30.0,2000.0,,15.0
PRI PP,COPP 20-01 XXXXX 000 BLACK,Polypropylene Copolymer,PP Copolymer,0.938,17.0,1200.0,30.0,1290.0,,20.0
Polychim,HB14XS,Polypropylene Homopolymer,PP Homopolymer,0.9,35.5,1700.0,,,,10.0
Polychim,HV12XF,Polypropylene Homopolymer,PP Homopolymer,0.9,37.0,1650.0,,,,5.0
Mafill®,CR C 6044,Polypropylene Copolymer,PP Copolymer,,,1100.0,,,,16.0
Mafill®,CR C 8044,Polypropylene Copolymer,PP Copolymer,0.93,30.0,1200.0,,1300.0,,30.0
Mafill®,CR HT 5644 H,"Polypropylene, Unspecified","PP, Unspecified",1.24,28.0,3800.0,,,,12.0
Ravapura®,PP 5040,"Polypropylene, Unspecified","PP, Unspecified",0.906,22.0,1200.0,35.0,1150.0,,40.0
Scolefin®,34 G 14-9,Polypropylene Homopolymer,PP Homopolymer,1.2,95.0,7500.0,,10000.0,,3.0
Scolefin®,42 EC 20,"Polypropylene, Unspecified","PP, Unspecified",1.01,20.0,,,1100.0,,10.0
Scolefin®,53 G 13-9,Polypropylene Homopolymer,PP Homopolymer,1.12,85.0,6700.0,,6500.0,,13.0
Scolefin®,61 T 10,Polypropylene Homopolymer,PP Homopolymer,1.02,34.0,2000.0,,,,20.0
E-RIALFILL,H 15 H 20 TD NERO 001,Polypropylene Homopolymer,PP Homopolymer,1.05,30.0,2700.0,49.0,2500.0,,13.0
E-RIALFILL,H 15 HDL 20 T,Polypropylene Homopolymer,PP Homopolymer,1.04,30.0,2500.0,46.0,2100.0,,15.0
E-RIALFLAME,HE V0HF 15 S,"Polypropylene, Unspecified","PP, Unspecified",1.0,,2500.0,45.0,,,15.0
Foamlite®,P 650 + UV-stabilized white,"Polypropylene, Unspecified","PP, Unspecified",0.65,18.0,,,1000.0,,
Foamlite®,P 653 + UV-stabilized grey,"Polypropylene, Unspecified","PP, Unspecified",0.65,18.0,,,1000.0,,
Polystone®,P (Copolymer) natural extruded,Polypropylene Copolymer,PP Copolymer,0.9,23.0,,,1500.0,,
Polystone®,P (Homopolymer) grey pressed,Polypropylene Homopolymer,PP Homopolymer,0.9,30.0,,,1500.0,,
Polystone®,P (Homopolymer) Microbloc grey,Polypropylene Homopolymer,PP Homopolymer,0.9,30.0,,,1500.0,,
Polystone®,P (Homopolymer) natural extruded,Polypropylene Homopolymer,PP Homopolymer,0.9,30.0,,,1500.0,,
Polystone®,P PIR black extruded,"Polypropylene, Unspecified","PP, Unspecified",0.91,23.0,,,1100.0,,
Polystone®,PPs (Homopolymer) red,Polypropylene Homopolymer,PP Homopolymer,0.93,30.0,,,1300.0,,
REPRO,PP RG124,"Polypropylene, Unspecified","PP, Unspecified",1.05,,3600.0,80.0,,,5.0
EMI,161 (ISO),"Polypropylene, Unspecified","PP, Unspecified",1.0,,1250.0,30.0,1500.0,,
PermaStat PLUS®,100 FR A,"Polypropylene, Unspecified","PP, Unspecified",1.33,,1100.0,31.0,1030.0,,
PermaStat®,100 HI,"Polypropylene, Unspecified","PP, Unspecified",0.92,,896.0,25.5,1030.0,,
PermaStat®,100 MD NAT/CLEAR,"Polypropylene, Unspecified","PP, Unspecified",0.92,,827.0,27.6,689.0,,
RTP,0199 X 83957 A (ISO),"Polypropylene, Unspecified","PP, Unspecified",2.0,,2500.0,20.0,3450.0,,20.0
RTP,101 CC Z (ISO),"Polypropylene, Unspecified","PP, Unspecified",0.97,,1900.0,74.0,3100.0,,4.0
RTP,127 (ISO),"Polypropylene, Unspecified","PP, Unspecified",1.26,,4000.0,55.0,4700.0,,2.0
RTP,1383 HEC (ISO),Polyphenylene Sulfide,PPS,1.5,,13500.0,200.0,15200.0,,
RTP,1399 X 150437 A (ISO),Polyphenylene Sulfide,PPS,1.78,,16800.0,151.0,18200.0,,
RTP,199 X 102478 (ISO),"Polypropylene, Unspecified","PP, Unspecified",3.4,,6500.0,35.0,6500.0,,
RTP,199 X 147551 C (ISO),"Polypropylene, Unspecified","PP, Unspecified",1.04,,8000.0,85.0,8000.0,,
RTP,199 X 153710 A (ISO),"Polypropylene, Unspecified","PP, Unspecified",0.98,,1150.0,30.0,1150.0,,30.0
RTP,199 X 69950 (ISO),"Polypropylene, Unspecified","PP, Unspecified",2.0,,3100.0,32.0,4500.0,,
RTP,199 X 80841 (ISO),"Polypropylene, Unspecified","PP, Unspecified",6.4,,3950.0,38.0,5300.0,,
RTP,199 X 84100 (ISO),"Polypropylene, Unspecified","PP, Unspecified",1.8,,2490.0,35.0,3750.0,,15.0
RTP,199 X 84125 A (ISO),"Polypropylene, Unspecified","PP, Unspecified",3.1,,11000.0,17.0,11000.0,,
RTP,199 X 88481 (ISO),"Polypropylene, Unspecified","PP, Unspecified",1.5,,1900.0,31.0,2650.0,,
LNP™ THERMOCOMP™ Compound,OMC0D,Polyphenylene Sulfide,PPS,2.31,,9000.0,100.0,9400.0,,50.0
SABIC® PPcompound,1240D,"Polypropylene, Unspecified","PP, Unspecified",1.25,,5000.0,,4500.0,,20.0
SABIC® PPcompound,8625,"Polypropylene, Unspecified","PP, Unspecified",0.99,20.0,1600.0,,1500.0,,21.0
SABIC® PPcompound,9154,"Polypropylene, Unspecified","PP, Unspecified",0.99,20.0,1680.0,,1550.0,,18.0
SCG PP,P601F,Polypropylene Homopolymer,PP Homopolymer,0.91,,,,,,10.0
SCG PP,P686J,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,28.4,1320.0,,,,10.0
SCG PP,P951J,Polypropylene Random Copolymer,PP Random Copolymer,0.91,29.4,1180.0,,,,28.0
Sciengy®,AS-SG401E87,Polyphenylene Sulfide + PA,PPS+Nylon,1.55,,12000.0,260.0,,,
Sciengy®,PPS-SG303E41,Polyphenylene Sulfide,PPS,1.57,,11000.0,220.0,,,
Sciengy®,PPS-SGLRN30,Polyphenylene Sulfide,PPS,,,,,,,200.0
Sciengy®,PPS-SGM653E65,Polyphenylene Sulfide,PPS,1.95,,20000.0,240.0,,,
Sciengy®,PPS-SGRN101,Polyphenylene Sulfide,PPS,,,,,,,2500.0
PolyGen®,1200 HNZ,Polypropylene Homopolymer,PP Homopolymer,,36.5,1930.0,,,,12.0
PolyGen®,1200 RC,Polypropylene Random Copolymer,PP Random Copolymer,,27.6,1000.0,,,,12.0
PolyGen®,2000 H,Polypropylene Homopolymer,PP Homopolymer,,35.9,1720.0,,,,20.0
PolyGen®,3500 RC,Polypropylene Random Copolymer,PP Random Copolymer,,27.6,1070.0,,,,35.0
PolyGen®,400 H,Polypropylene Homopolymer,PP Homopolymer,,37.9,1930.0,,,,4.0
PolyGen®,500 HZ,Polypropylene Homopolymer,PP Homopolymer,,36.9,1720.0,,,,5.0
PolyGen®,5015 C,Polypropylene Impact Copolymer,PP Impact Copolymer,,21.4,1090.0,,,,50.0
PolyGen®,8015 CNZ,Polypropylene Impact Copolymer,PP Impact Copolymer,,24.1,1240.0,,,,80.0
SAHARA PP,C 050 IM,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,24.0,1270.0,,1150.0,,5.0
SAHARA PP,C 1000HT,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,27.0,1690.0,,1690.0,,100.0
SAHARA PP,C 300HT,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,22.0,1240.0,,1150.0,,30.0
SAHARA PP,H  034EM,Polypropylene Homopolymer,PP Homopolymer,0.9,36.0,1880.0,,1710.0,,3.4
SAHARA PP,H  120IM,Polypropylene Homopolymer,PP Homopolymer,0.9,34.0,1670.0,,1590.0,,12.0
SAHARA PP,H 250FF,Polypropylene Homopolymer,PP Homopolymer,0.9,35.0,1710.0,,1660.0,,25.0
TotalEnergies Polypropylene,C313CWZ,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,29.6,1210.0,,,,3.5
TotalEnergies Polypropylene,C803CWZ,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,26.2,1310.0,,,,25.0
Trifilon Revo®,1036,"Polypropylene, Unspecified","PP, Unspecified",1.01,23.0,,,1520.0,,10.0
Trifilon Revo®,1042,"Polypropylene, Unspecified","PP, Unspecified",1.02,33.5,,,2680.0,,9.0
VERDANT™,PCRPH1823Z,Polypropylene Homopolymer,PP Homopolymer,,,,,,,18.0
VERDANT™,PCRPI2833Y,Polypropylene Copolymer,PP Copolymer,,,,,,,28.0
VERDANT™,RRPH0103Z,Polypropylene Homopolymer,PP Homopolymer,,,,,,,1.0
VERDANT™,RRPH1015 Series,Polypropylene Homopolymer,PP Homopolymer,,,,,,,10.0
VERDANT™,RRPH2025LA Series,Polypropylene Homopolymer,PP Homopolymer,,,,,,,20.0
VERDANT™,RRPI0204Y,Polypropylene Copolymer,PP Copolymer,,,,,,,2.0
VERDANT™,RRPI1724Y,Polypropylene Copolymer,PP Copolymer,,,,,,,17.0
VINPOL™,PH0301,Polypropylene Homopolymer,PP Homopolymer,0.9,35.0,1470.0,,,,3.0
VINPOL™,PH0302,Polypropylene Homopolymer,PP Homopolymer,0.9,36.0,1570.0,,,,3.0
VINPOL™,PH032,Polypropylene Homopolymer,PP Homopolymer,0.9,35.0,1470.0,,,,3.2
VINPOL™,PH1020TFFU,Polypropylene Homopolymer,PP Homopolymer,1.07,,2480.0,33.8,,,10.0
VINPOL™,PH1030CFFU,Polypropylene Homopolymer,PP Homopolymer,1.14,,2320.0,46.9,,,10.0
VINPOL™,PH1040TFFU,Polypropylene Homopolymer,PP Homopolymer,1.25,,3520.0,54.5,,,10.0
VINPOL™,PH1200,Polypropylene Homopolymer,PP Homopolymer,0.9,,,,,,1200.0
VINPOL™,PH1520CFFU,Polypropylene Homopolymer,PP Homopolymer,1.04,,1650.0,35.9,,,15.0
VINPOL™,PH1520CFFY,Polypropylene Homopolymer,PP Homopolymer,1.04,,1650.0,35.9,,,15.0
VINPOL™,PH1600,Polypropylene Homopolymer,PP Homopolymer,,,,,,,1600.0
