Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
OMNIPRO®,HPP GRC20,"Polypropylene, Unspecified","PP, Unspecified",1.04,PP(ho)-GF20,,,5000.0,120.0,5200.0,74.0,,3.4,,,
OMNIPRO®,HPP GRC30,"Polypropylene, Unspecified","PP, Unspecified",1.13,PP(ho)-GF30,,,6450.0,120.0,7200.0,75.0,,3.0,,,
OMNIPRO®,HPP GRC40 LG,"Polypropylene, Unspecified","PP, Unspecified",1.24,PP(ho)-GF40,,,10000.0,159.0,,100.0,,3.0,,,
OMNIPRO®,HPP GRC40 PL,"Polypropylene, Unspecified","PP, Unspecified",1.22,PP(ho)-GF40,,,9600.0,170.0,9630.0,105.0,,2.8,,,
Fortron®,0205,Polyphenylene Sulfide,PPS,1.35,PPS,,280.0,3900.0,130.0,4000.0,66.0,,2.0,2.0,,
Fortron®,0309,Polyphenylene Sulfide,PPS,1.35,PPS,,280.0,4200.0,145.0,,90.0,,8.0,,,
Fortron®,0320,Polyphenylene Sulfide,PPS,1.35,PPS,,280.0,4200.0,145.0,3500.0,90.0,,8.0,2.6,,
Fortron®,1140L0,Polyphenylene Sulfide,PPS,1.65,PPS-GF40,,280.0,14000.0,280.0,,185.0,,1.8,,,
Fortron®,1141L4,Polyphenylene Sulfide,PPS,1.65,PPS-GF40,,280.0,14800.0,290.0,15500.0,195.0,,1.9,,,
Fortron®,4332L6,Polyphenylene Sulfide,PPS,1.95,PPS-(GF+MD),,280.0,21000.0,260.0,22500.0,160.0,,1.2,,,
Fortron®,FX650T6,Polyphenylene Sulfide,PPS,1.7,PPS-I-(GF+MD)50,,280.0,12000.0,180.0,12200.0,130.0,,2.0,,,
Fortron®,ICE 716A,Polyphenylene Sulfide,PPS,1.95,PPS-(GF+MD)65,,280.0,18800.0,210.0,19000.0,130.0,,1.2,6.0,,
Celstran®,+PP-GF30-04CN02/10,"Polypropylene, Unspecified","PP, Unspecified",1.13,PP-GF,,166.0,6600.0,165.0,6800.0,110.0,,2.2,,,
