Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Flontech®,FT-1-2,Polytetrafluoroethylene,PTFE,2.17,PTFE,,,,,,,,300.0,,,55.0
Flontech®,FT-1-BLU2-FM-6,Polytetrafluoroethylene,PTFE,2.19,PTFE-MD,,,,,,,,450.0,,,55.0
Flontech®,FT-1-FM-1,Polytetrafluoroethylene,PTFE,2.18,PTFE,,,,,,,,470.0,,,54.0
Flontech®,FT-1-FM-5,Polytetrafluoroethylene,PTFE,2.19,PTFE,,,,,,,,400.0,,,54.0
Flontech®,FT-1-FM-6,Polytetrafluoroethylene,PTFE,2.18,PTFE,,,,,,,,450.0,,,54.0
Flontech®,FT-1-TUR-6,Polytetrafluoroethylene,PTFE,2.19,PTFE,,,,,,,,320.0,,,54.0
Flontech®,FT-900-D,Polytetrafluoroethylene,PTFE,,PTFE,,343.0,,,,,,,,,
Flontech®,FT-901-D,Polytetrafluoroethylene,PTFE,,PTFE,,340.0,,,,,,,,,
Flontech®,FT-903-ST,Polytetrafluoroethylene,PTFE,,PTFE,,333.0,,,,,,,,,
Flontech®,FT-910-SH,Polytetrafluoroethylene,PTFE,,PTFE,,325.0,,,,,,,,,
Flontech®,FT-915-ST,Polytetrafluoroethylene,PTFE,,PTFE,,333.0,,,,,,,,,
Flontech®,FT-BRR25-CF10-M5-1,Polytetrafluoroethylene,PTFE,2.64,PTFE-(CF+Me)35-L,,,,,,,,250.0,,,60.0
Flontech®,FT-BRR30-8,Polytetrafluoroethylene,PTFE,2.84,PTFE-Me30,,,,,,,,180.0,,,58.0
Flontech®,FT-BRR40-1,Polytetrafluoroethylene,PTFE,3.1,PTFE-Me40,,,,,,,,280.0,,,63.0
Flontech®,FT-BRR60-3,Polytetrafluoroethylene,PTFE,3.9,PTFE-Me60,,,,,,,,150.0,,,65.0
Flontech®,FT-CAR13-GR2-1,Polytetrafluoroethylene,PTFE,2.15,PTFE-CF15,,,,,,,,220.0,,,59.0
Flontech®,FT-CARR15-6,Polytetrafluoroethylene,PTFE,2.13,PTFE-CF15,,,,,,,,200.0,,,60.0
Flontech®,FT-CF10-3,Polytetrafluoroethylene,PTFE,2.08,PTFE-CF10,,,,,,,,180.0,,,60.0
Flontech®,FT-CF15-6,Polytetrafluoroethylene,PTFE,2.05,PTFE-GF15,,,,,,,,170.0,,,61.0
Flontech®,FT-COND-6,Polytetrafluoroethylene,PTFE,2.14,PTFE-CF5,,,,,,,,250.0,,,55.0
Flontech®,FT-EK10-6,Polytetrafluoroethylene,PTFE,2.05,PTFE-PUF10,,,,,,,,260.0,,,58.0
Flontech®,FT-GL15-GR5-6,Polytetrafluoroethylene,PTFE,2.2,PTFE-(CF+GF)20,,,,,,,,230.0,,,59.0
Flontech®,FT-GL15-M5-6,Polytetrafluoroethylene,PTFE,2.28,PTFE-GF15-L,,,,,,,,210.0,,,58.0
Flontech®,FT-GL25-3,Polytetrafluoroethylene,PTFE,2.22,PTFE-GF25,,,,,,,,240.0,,,60.0
Flontech®,FT-GL40-1,Polytetrafluoroethylene,PTFE,2.28,PTFE-GF40,,,,,,,,140.0,,,62.0
Flontech®,FT-GL5-3,Polytetrafluoroethylene,PTFE,2.19,PTFE-GF5,,,,,,,,310.0,,,57.0
Flontech®,FT-PI20-6,Polytetrafluoroethylene,PTFE,1.9,PTFE-PI20,,,,,,,,190.0,,,60.0
Flontech®,FT-STST50-3,Polytetrafluoroethylene,PTFE,3.29,PTFE-Me50,,,,,,,,180.0,,,62.0
Exac,PTFE (EXTRUDED),Polytetrafluoroethylene,PTFE,2.16,PTFE,19.0,,621.0,,552.0,,200.0,,15.686274509803923,,58.0
Polymist®,F5A EX R,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
Polymist®,XPP 511 R,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
Arlon®,AD350,Polytetrafluoroethylene,PTFE,2.4,PTFE-GF,,,3720.0,,4870.0,,,,,,
Fluon®,PTFE PA1025Z,Polytetrafluoroethylene,PTFE,2.23,PTFE-GF25,,,,,,,,290.0,,,
Fluon®,PTFE RA3540,Polytetrafluoroethylene,PTFE,2.64,PTFE-(CF+Me)40,,,,,,,,350.0,,,
Fluon®,PTFE RB2510,Polytetrafluoroethylene,PTFE,2.08,PTFE-CF10,,,,,,,,310.0,,,
Dynaglide®,DW 631,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
DeWAL,DW 200,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
DeWAL,DW 2000,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
DeWAL,DW 202,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
DeWAL,DW 220,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
DeWAL,DW 222,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
DeWAL,DW 232 P,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
POLYFLON™,PTFE F-107,Polytetrafluoroethylene,PTFE,2.14,PTFE,,327.0,,,,,,350.0,,,
