Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Petrothene®,NA420127,"Polyethylene, Low Density + EVA",LDPE+EVA,0.924,(PE-LD+EVA),,,,,,,,,,,
Petrothene®,NA443023 (Blown),"Polyethylene, Low Density + EVA",LDPE+EVA,0.927,(PE-LD+EVA),,,,,,,,,,,
Petrothene®,NA480178,"Polyethylene, Low Density + EVA",LDPE+EVA,0.923,(PE-LD+EVA),,,,,,,,,,,
Network Polymers LDPE,10 2528 EVA,Ethylene Vinyl Acetate Copolymer,EVA,0.951,EVA,9.31,,10.3,,,,,800.0,,,
Microthene® G,GR54200,Ethylene Vinyl Acetate Copolymer,EVA,0.926,EVA,,,93.1,,,11.7,,680.0,,,38.0
Lucent POM,POM-900P,Acetal (POM) Homopolymer,Acetal (POM) Homopolymer,1.42,POM,68.9,,2830.0,100.0,,,,20.0,6.764705882352942,,
ICORENE®,N9306,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),68.0,,,64.0,,,,45.0,,,
TEREZ POM,8005 GF 20,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.55,POM(co)-GF20,,,6600.0,,8000.0,,,2.0,,,
TEREZ POM,8005 I,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.4,POM(co)-I,60.0,,2100.0,,2300.0,,10.0,60.0,,,
TEREZ POM,8014,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),,,,,2800.0,,8.0,20.0,,,
Optital,900C,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),,165.0,2320.0,89.6,,,,60.0,6.274509803921569,,
Titacon®,AL900,Acetal (POM) Homopolymer,Acetal (POM) Homopolymer,1.38,POM-L,,,2650.0,80.0,,,,12.0,,,
Titacon®,GB915,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.52,POM(co)-GB15,,,2950.0,80.0,,,,20.0,,,
Titacon®,GF520,Acetal (POM) Homopolymer,Acetal (POM) Homopolymer,1.55,POM-GF20,,,7500.0,170.0,,,,3.0,,,
Titacon®,GF910,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.48,POM(co)-GF10,,,4800.0,125.0,,,,3.0,,,
Titacon®,GF925UV,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.59,POM(co)-GF25,,,7200.0,190.0,,,,2.5,,,
Titacon®,KG920,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.59,POM(co)-MD20,,,3800.0,100.0,,,,11.0,,,
Titacon®,MS904,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.45,POM(co)-L,,,2550.0,90.0,,,,20.0,,,
Titacon®,NC940,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.4,POM(co)-Nano,,,2600.0,90.0,,,,10.0,,,
Titacon®,TF918K7,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.5,POM(co)-RF-L,,,2400.0,75.0,,,,10.0,,,
Titacon®,UV900,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),,,2500.0,87.0,,,,35.0,,,
Nipoflex®,630,Ethylene Vinyl Acetate Copolymer,EVA,0.936,EVA,,90.0,,,,,,,,,
Nipoflex®,634,Ethylene Vinyl Acetate Copolymer,EVA,0.949,EVA,,76.0,,,,,,,,,
Nipoflex®,681,Ethylene Vinyl Acetate Copolymer,EVA,0.936,EVA,,78.0,,,,,,,,,
