Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Sylvin,8865-75FUV Yellow 4162,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.28,PVC-P,,163.0,,,,15.9,,430.0,,,
Sylvin,8878-80 White 1455,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.26,PVC-P,,166.0,,,,16.5,,380.0,,,
Sylvin,8880-70LG Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,160.0,,,,9.65,,410.0,,,
Sylvin,8887-95 Brown 7400,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.47,PVC-P,,174.0,,,,12.8,,180.0,,,
Sylvin,8887-95 Brown 7401,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.47,PVC-P,,174.0,,,,12.8,,180.0,,,
Sylvin,8901-77C NATURAL,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.36,PVC-P,,177.0,,,,19.3,,240.0,,,
Sylvin,8915-70 Grey 9510,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.25,PVC-P,,160.0,,,,13.8,,450.0,,,
Sylvin,8915-72 WHITE 1217-1,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.26,PVC-P,,160.0,,,,13.8,,420.0,,,
Sylvin,8925-70UV Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.28,PVC-P,,160.0,,,,13.1,,440.0,,,
Sylvin,8925-85 Yellow 4171,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.34,PVC-P,,168.0,,,,17.9,,360.0,,,
Sylvin,8940-80 White 1466,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.38,PVC-P,,166.0,,,,15.5,,370.0,,,
Sylvin,8948-50 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.28,PVC-P,,154.0,,,,7.24,,480.0,,,
Sylvin,8948-70 Red 654,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.36,PVC-P,,160.0,,,,10.3,,330.0,,,
Sylvin,8950-65FU Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.33,PVC-P,,157.0,,,,9.31,,440.0,,,
Sylvin,8951-73 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.31,PVC-P,,163.0,,,,12.4,,400.0,,,
Sylvin,8952-65UV Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.33,PVC-P,,157.0,,,,10.3,,400.0,,,
Sylvin,8952-73 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.36,PVC-P,,163.0,,,,11.0,,380.0,,,
Sylvin,8960-70 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,160.0,,,,9.65,,410.0,,,
Sylvin,8977-70 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.24,PVC-P,,160.0,,,,13.8,,450.0,,,
Sylvin,8980-60 White 1322,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.38,PVC-P,,154.0,,,,6.89,,420.0,,,
Sylvin,8980-65 White 1355,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,157.0,,,,7.58,,410.0,,,
Sylvin,8980-75 Grey 9514,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.45,PVC-P,,163.0,,,,11.7,,370.0,,,
Sylvin,8980-80 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.49,PVC-P,,166.0,,,,13.1,,340.0,,,
Sylvin,8980-80C Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.57,PVC-P,,177.0,,,,14.5,,230.0,,,
Sylvin,8980-90 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.52,PVC-P,,171.0,,,,15.9,,300.0,,,
Sylvin,8980-95 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.55,PVC-P,,174.0,,,,16.9,,260.0,,,
Sylvin,8980-95 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.55,PVC-P,,174.0,,,,16.9,,260.0,,,
Sylvin,8983-60 White 1196,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.38,PVC-P,,154.0,,,,10.3,,350.0,,,
Sylvin,8983-65 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,157.0,,,,11.7,,350.0,,,
Sylvin,8984-70 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.23,PVC-P,,160.0,,,,13.8,,450.0,,,
