Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
GEON® Rigid,LS13000E DIFFUSE Provisional,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,52.1,,2880.0,82.8,2710.0,,
GEON® Rigid,LS13000M,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,47.6,,2700.0,76.6,2630.0,,
GEON® Rigid,LS13020M,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,47.5,,2660.0,75.4,2600.0,,
GEON® Rigid,M1030,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,52.4,,3030.0,87.6,3030.0,,
GEON® Rigid,M3005,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.0,,3100.0,91.7,3100.0,,
GEON® Rigid,M3220,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,49.3,,3010.0,84.8,2780.0,,
GEON® Rigid,M3601,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,2410.0,71.0,2340.0,,
GEON® Rigid,M3900,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,37.9,,2280.0,65.5,2280.0,,
GEON® Rigid,M4821,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.2,,2740.0,79.3,2780.0,,2050.0
GEON® Rigid,M4910  (USP CLASS VI for TRANS 9494 only),"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,54.5,,2830.0,85.5,2910.0,,
GEON® Rigid,M5200,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.8,,2550.0,72.4,2480.0,,
GEON® Rigid,M5240,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,2410.0,71.0,2340.0,,
GEON® Rigid,M5730,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,2410.0,71.0,2340.0,,
GEON® Rigid,OxyPurge,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
GEON® Rigid,Purge Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
GEON® Rigid,XPL 293 FROST 1733,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,49.8,,,,,,
GEON® Plus,18564-02 ADVEX EXPL6121,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.4,,5250.0,90.0,5680.0,,
GEON® Plus,M7000,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,41.4,,2310.0,62.7,2280.0,,
GEON® Lite,E2600,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.6,,3420.0,96.8,3380.0,,
GEON® Lite,E2600E,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.3,,3760.0,94.5,3670.0,,
GEON® Fiberloc™,80520,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-GF20,79.3,,5520.0,121.0,6210.0,,
GEON® Duracap™,L4605,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,31.2,,1910.0,,1930.0,,
GEON® Duracap™,L4605 Ivory 3098,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,30.4,,1920.0,,2010.0,,
Etinox®,EA-4230,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-A164F,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-B019,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-B12,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Fainplast PVC,RK 212,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.0,,,,,,
Fainplast PVC,RK 233/G,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.0,,,,,,
Fainplast PVC,RK 325/4,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.0,,,,,,
Fainplast PVC,RKI 01314/B1,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.0,,,,,,
Fainplast PVC,RKI 713/UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.0,,,,,,
Fainplast PVC,RKS 212/W,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.0,,,,,,
Fainplast PVC,RKS 311,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.0,,,,,,
Formolon®,614,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Formolon®,AW02,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2940.0,,
Shanghai Potomer,SG5,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Shanghai Potomer,SG7,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Shanghai Potomer,SG8,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Auroralite™,AP3141,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,1280.0,37.9,1100.0,,
Auroralite™,AP3249,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,1380.0,39.3,1100.0,,
GW series,2409-VW1 NAT 50 LCF,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
Unichem,1104C-03,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,38.6,,,,,,1.6
Dugdale PVC,Rigid Extrusion Black Compound,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.0,,,,,,
Dugdale PVC,Rigid Injection Molding Compound - Soil,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,2018UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,2101,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,2600 CLR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Lucky PVC,General Purpose,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
MARPOL®,PVC BOTTLE GRADE K57,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
MARPOL®,PVC PIPE GRADE,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
VINIKA®,D2047E,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
VINIKA®,D6188,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
VINIKA®,T120D,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
VINIKA®,T616,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Westlake PVC,2500,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2680.0,71.8,2910.0,,
Westlake PVC,3036,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,2280.0,69.0,2690.0,,
Westlake PVC,3085,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,,2690.0,81.0,2760.0,,
Westlake PVC,3121,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,2540.0,76.5,2720.0,,
Westlake PVC,3265,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2340.0,,
Westlake PVC,3297,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,,2860.0,89.0,2900.0,,
Westlake PVC,3303,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2930.0,88.3,2690.0,,
Westlake PVC,3600,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.0,,2610.0,74.0,2830.0,,
Westlake PVC,3605,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,2590.0,78.4,3320.0,,
Westlake PVC,3650,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.8,,2210.0,68.9,2620.0,,
Westlake PVC,3802,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,1030.0,24.5,1810.0,,
Westlake PVC,5006,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,3450.0,84.0,3100.0,,
Westlake PVC,6300,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.3,,2820.0,84.8,3170.0,,
Westlake PVC,6315A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,2760.0,76.0,2480.0,,
Westlake PVC,6316,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,3030.0,82.7,3100.0,,
Westlake PVC,6340,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,52.0,,3100.0,76.0,2900.0,,
Westlake PVC,6512,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.0,,,,2410.0,,
Westlake PVC,7255J,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,182.0,2930.0,81.0,2830.0,,
Westlake PVC,7465,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2720.0,75.8,2690.0,,
Westlake PVC,7465A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2720.0,75.8,2690.0,,
Westlake PVC,7513,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.0,182.0,2720.0,69.0,2690.0,,
Westlake PVC,7555 White,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2790.0,75.8,2970.0,,
Westlake PVC,7751,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.5,,3070.0,74.2,3220.0,,
Westlake PVC,7803,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,36.7,,1960.0,60.1,2000.0,,
Westlake PVC,8247 Clear 34,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.8,,2620.0,81.4,2620.0,,
Westlake PVC,8253,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.1,,2390.0,71.7,2810.0,,
Westlake PVC,8264,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,2650.0,77.2,2720.0,,
Westlake PVC,9109J Clear,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.2,,2410.0,82.7,2480.0,,
Westlake PVC,9113,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,75.8,2480.0,,
Westlake PVC,9275 J,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,89.6,2760.0,,
Westlake PVC,9275 J Clear 38,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.0,,,89.6,2830.0,,
Westlake PVC,CL-6380,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.6,199.0,2960.0,89.6,2760.0,,
Westlake PVC,CL-7049,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,36.5,,2140.0,65.5,2410.0,,
Westlake PVC,CL-7053,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2760.0,75.8,2620.0,,
Westlake PVC,FG-9229,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,79.3,2690.0,,
Westlake PVC,GP-9175,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,,90.0,2830.0,,
Westlake PVC,HD-5009,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.0,,2900.0,90.0,2830.0,,
Westlake PVC,HL-5009,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2900.0,89.6,3170.0,,
Westlake PVC,LSS-8200,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.8,,2820.0,73.1,2650.0,,
Westlake PVC,SP-6235,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,37.2,,,,2210.0,,
Westlake PVC,SP-7107,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2760.0,75.8,2620.0,,
Westlake PVC,UV-6680,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.0,,2140.0,65.5,2410.0,,
Hy-Vin®,VR818,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.5,,2180.0,52.9,,,
Hy-Vin®,XQ76054,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.2,,,,,,
EVICOM™,GRS 5206,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.0,,2800.0,,,,
INOVYN™,370SK,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
K-Bin Rigid PVC,KB-5001,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.9,,2720.0,66.5,2760.0,,
K-Bin Rigid PVC,KB-5025,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.2,,2950.0,68.4,2420.0,,
K-Bin Rigid PVC,KB-6210,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,53.4,,,,3240.0,,
K-Bin Rigid PVC,KBD-5037T-5,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,16.4,,1210.0,28.0,772.0,,
Trovidur®,ESA-S,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,60.0,2500.0,,
Trovidur®,ES-FB,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,,,2500.0,,
Rimtec PVC,4381-7A UV CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,2760.0,,2480.0,,
Prime,2400,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.5,,2620.0,,2960.0,,
Prime,2500-WH10,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.3,,2930.0,,3000.0,,
Prime,4240 NAT 01,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.9,,2830.0,,2830.0,,
Prime,4516,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.1,,2960.0,,3140.0,,
ALPHAMED,2212-100,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
AuroraTec™,RB 5051 BUVG CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2620.0,76.0,2690.0,,
AuroraTec™,RB 5051 MS UV CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2620.0,76.0,2690.0,,
AuroraTec™,RB 5052 JUV CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2620.0,,,,
AuroraTec™,RR 0188 UV PC2 Black,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2430.0,82.0,3000.0,,
AuroraTec™,RR 5056 CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,,76.0,2610.0,,
GEON® Rigid,2015-Tektube D/B D70,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.7,,3100.0,83.6,3300.0,,
GEON® Rigid,6100L Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,34.5,,,,2070.0,,
GEON® Rigid,E7758,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.8,,2780.0,81.4,2850.0,,
GEON® Rigid,M1010,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.0,,3100.0,91.0,2960.0,,
Trovidur®,EA white,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,55.0,,,,3000.0,,
Trovidur®,EC N black,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,55.0,,,80.0,3000.0,,
Trovidur®,EC N white,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,55.0,,,80.0,3000.0,,
Trovidur®,ES grey,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,,65.0,2500.0,,
Trovidur®,ESV-EX,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,60.0,2500.0,,
Trovidur®,ESV-TRX,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,60.0,2500.0,,
Trovidur®,PVC-U grey,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,,3000.0,,
APEX®,RE HH 91A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2000.0,,
Sylvin,8311-70D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,182.0,,,,,
Sylvin,8366-88C Natural,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,182.0,,,,,
Sylvin,8390-93C Natural,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,182.0,,,20.0,,
Sylvin,8773-60D Brown 7359,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Brown 7360,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Brown 7372,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Brown 7375,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Brown 7379,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D White 1449,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-65D Brown 7360,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8808-66D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8808-70D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8839-60D White 1403,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8870-70D Natural,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,177.0,,,,,
Vital-Line,SHM1332B,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-P,,,,,,,
Sinvicomp,DBS2006,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Sinvicomp,DBS3602,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Sinvicomp,SBB3615,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.2,,,,,,
Sinvicomp,SBB3707,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.1,,,,,,
Sinvicomp,SBB3715UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.2,,,,,,
Sinvicomp,SBF3748,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.0,,,,,,
Sinvicomp,SBF3779,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.0,,,,,,
Sinvicomp,SIC3705,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,34.3,,,,,,
Sinvicomp,SIC3705B,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,,,,
Sinvicomp,SIC3705H,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,34.3,,,,,,
Sinvicomp,SIC3707,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.1,,,,,,
Sinvicomp,SIC3710,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,,,,,
Sinvicomp,SRF3704UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.1,,,,,,5.5
Sinvicomp,SRF3705,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.0,,,,,,
Sinvicomp,SRF3705ZE,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.0,,,,,,
Sinvicomp,SRF3803,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,2850.0,,,,
Sinvicomp,SRF3805,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,,,,,,
Sinvicomp,SRF3811,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,,,,
Sinvicomp,SRF9721,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.0,,,,,,
Sinvicomp,SRP3003FRF,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.0,,,,,,
Sinvicomp,SRP3004BUV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.0,,,,,,
Sinvicomp,SRP3004FRF,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.0,,,,,,
Sinvicomp,SRP3608,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.0,,,,,,
Sinvicomp,SRP3704UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.0,,,,,,
APEX®,RM9214UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2550.0,,2480.0,,
Weatherguard®,WG 1051HG,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.9,191.0,2910.0,,2990.0,,
APEX®,11-A1261E-89,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,2334A4-95A3,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,270,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,3304R-95NT,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,95-A0835B-112,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
APEX®,RE 8113A NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2680.0,,2730.0,,
APEX®,RE 8114 UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2450.0,,2480.0,,
APEX®,RE 8118 NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2410.0,,2480.0,,
APEX®,RE 8213,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,3000.0,,2810.0,,
APEX®,RE 8223 NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2550.0,,2620.0,,
APEX®,RE 9018A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2830.0,,2760.0,,
APEX®,RE 9022,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2760.0,,2620.0,,
APEX®,RM 8002A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2830.0,,2960.0,,
APEX®,RM 8112,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2420.0,,2170.0,,
APEX®,RM 8217,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2520.0,,2690.0,,
Hoffman PVC,V7-31,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2960.0,89.6,2930.0,,
GEON® Rigid,06935,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2910.0,81.2,2990.0,,
GEON® Rigid,161J,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.8,,2650.0,83.4,2300.0,,
GEON® Rigid,161JA,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.1,,2680.0,73.8,2320.0,,
GEON® Rigid,2121C,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,41.4,,2630.0,78.4,2720.0,,
GEON® Rigid,2201,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,38.3,,2410.0,67.6,2150.0,,
GEON® Rigid,2677,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.7,,2760.0,82.7,3100.0,,
GEON® Rigid,78761,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.3,,2900.0,103.0,2830.0,,
GEON® Rigid,85891,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,49.0,,2760.0,82.7,2900.0,,
GEON® Rigid,86110 white 1275,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.4,,2620.0,71.7,2790.0,,
GEON® Rigid,87345,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.0,,3190.0,98.6,2990.0,,
GEON® Rigid,87549,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2900.0,91.9,2480.0,,
GEON® Rigid,87550HS,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,52.9,,2860.0,91.0,2810.0,,
GEON® Rigid,87556,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,53.4,,2840.0,88.5,2790.0,,
GEON® Rigid,87564,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,53.8,,,,2830.0,,
GEON® Rigid,87717,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,56.9,,2920.0,93.5,2870.0,,
GEON® Rigid,87736,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,52.2,,2990.0,92.6,2780.0,,
GEON® Rigid,E0100,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
GEON® Rigid,E1355,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.2,,2960.0,93.8,2960.0,,
GEON® Rigid,E6001,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,38.2,,3720.0,79.5,3720.0,,
GEON® Rigid,E6530,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.9,,2880.0,84.1,2680.0,,
GEON® Rigid,E6755,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.1,,2810.0,82.0,2760.0,,
GEON® Rigid,E7001,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.6,,2740.0,79.3,2620.0,,
GEON® Rigid,L0111,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.2,,2870.0,85.5,2790.0,,
GEON® Rigid,L0248,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.5,,2700.0,78.9,2580.0,,
GEON® Rigid,L0678 Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,3050.0,83.2,3210.0,,
GEON® Rigid,L1361,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.5,,2900.0,104.0,2830.0,,
GEON® Rigid,L6181,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.7,,3100.0,83.6,3300.0,,
GEON® Rigid,L6256,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.3,,2660.0,82.7,3060.0,,
GEON® Rigid,L8230,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.7,,3240.0,86.7,2600.0,,
GEON® Rigid,LP300,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
GEON® Rigid,LS11000E,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.1,,2480.0,75.8,2480.0,,
GEON® Rigid,LS11110M,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-GF,75.8,,5170.0,117.0,5520.0,,
GEON® Rigid,LS11200M,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.5,,2710.0,71.7,2590.0,,
GEON® Rigid,LS21000M,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,2410.0,71.0,2340.0,,
GEON® Rigid,LS21150E Provisional,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.3,,3940.0,85.7,3840.0,,
GEON® Rigid,LS21400M,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,2410.0,71.0,2340.0,,
GEON® Rigid,M1000,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.6,,3100.0,91.0,3030.0,,
GEON® Rigid,M1210,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,2780.0,74.5,2480.0,,
