Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Density,Tensile Strength at Yield,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
LG Chem,R255NF,"Polystyrene, Expanded",PS (EPS),0.0165,,,,,,
Osterlene®,HIPS03.502.4,"Polystyrene, High Impact",PS (HIPS),,24.8,2140.0,43.4,2070.0,,3.5
Sicostirolo®,CR G 5142 D,"Polystyrene, General Purpose",PS (GPPS),1.05,,2760.0,,,,11.0
Maywoblend®,PS/PE CR,Polystyrene + PE,PS+PE,1.0,11.0,,,735.0,,
PermaStat PLUS®,400 EG,"Polystyrene, General Purpose",PS (GPPS),1.05,,1240.0,30.3,1100.0,,4.0
RTP,499 X 161859 B EG,"Polystyrene, General Purpose",PS (GPPS),1.07,,1310.0,31.7,1240.0,,3.0
LNP™ THERMOCOMP™ Compound,ZKC0CV,Polyphenylene Ether + PS,PPE+PS,2.0,,5820.0,95.0,5780.0,,
NORYL GTX™ Resin,GTX9600,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.05,41.0,1350.0,,1590.0,,5.0
NORYL™ Resin,7310RC5,Polyphenylene Ether + PS,PPE+PS,1.1,50.0,2350.0,,2400.0,,12.0
PolyGen®,1320 PS,"Polystyrene, High Impact",PS (HIPS),1.0,22.1,,,,,13.0
PolyGen®,820 PS,"Polystyrene, High Impact",PS (HIPS),1.0,44.8,,,,,8.0
STYRON™,CO2RE™ 1180BIO85,"Polystyrene, High Impact",PS (HIPS),1.04,34.0,2070.0,60.0,,,3.0
STYRON™,CO2RE™ 685DBIO95,"Polystyrene, General Purpose",PS (GPPS),1.04,55.0,3240.0,115.0,,,1.5
REVIVE®,PS Air - HEF(B),"Polystyrene, General Purpose",PS (GPPS),1.05,,,,,,30.0
REVIVE®,PS Land – Series Forever,"Polystyrene, High Impact",PS (HIPS),1.05,,,,,,4.5
REVIVE®,PS RT 33010,"Polystyrene, High Impact",PS (HIPS),1.04,,,,,,8.0
Innova,PS - SPSN,"Polystyrene, General Purpose",PS (GPPS),,,,,,,
Innova,PS - SPSWG,"Polystyrene, General Purpose",PS (GPPS),,,,,,,
VINPOL™,PS040H,"Polystyrene, General Purpose",PS (GPPS),1.04,,3100.0,96.5,2960.0,,4.0
VINPOL™,PS060H,"Polystyrene, General Purpose",PS (GPPS),1.04,,,,3240.0,,6.0
VINPOL™,PS1002,"Polystyrene, High Impact",PS (HIPS),1.04,,,,2000.0,,10.0
VINPOL™,PS1302,"Polystyrene, High Impact",PS (HIPS),1.04,,2070.0,39.3,2210.0,,13.0
Sinpolene,MBB2185,"Polystyrene, Specialty",PS (Specialty),1.21,,,,,,20.0
Sinelec,CCB6115,"Polystyrene, Specialty",PS (Specialty),1.1,27.0,1750.0,45.0,,,1.0
Sinelec,CCB6305,"Polystyrene, Specialty",PS (Specialty),1.1,18.0,1600.0,25.0,,,2.5
Styropek®,BF 295M,"Polystyrene, Expanded",PS (EPS),,,,,,,
Styropek®,BF 395M,"Polystyrene, Expanded",PS (EPS),,,,,,,
Styropek®,P 440H,"Polystyrene, Expanded",PS (EPS),,,,,,,
Styropek®,P 540H,"Polystyrene, Expanded",PS (EPS),,,,,,,
SUPREME™,SE 160 FR,"Polystyrene, Expanded",PS (EPS),0.01,,,,,,
SUPREME™,SE 300 HD,"Polystyrene, Expanded",PS (EPS),0.02,,,,,,
SUPREME GPPS,SC 201 E,"Polystyrene, General Purpose",PS (GPPS),1.04,,2990.0,98.1,,,1.5
SUPREME GPPS,SC 202 EC,"Polystyrene, General Purpose",PS (GPPS),1.04,,3400.0,89.7,,,3.0
SUPREME GPPS,SC 203 EL,"Polystyrene, General Purpose",PS (GPPS),1.04,,3100.0,76.0,,,8.0
HiFill®,HIPS 0212,"Polystyrene, High Impact",PS (HIPS),2.11,19.3,4480.0,35.9,,,
HiFill®,HIPS GF50,"Polystyrene, High Impact",PS (HIPS),1.48,,11000.0,124.0,,,
HiFill®,HIPS LE BK,"Polystyrene, High Impact",PS (HIPS),1.05,23.4,2000.0,38.6,,,8.0
HiFill®,PS GB40,"Polystyrene, General Purpose",PS (GPPS),1.35,,5860.0,55.2,,,
Polyopt®,BLS64,"Film, PS","Film, PS",1.05,,3150.0,94.0,,,
Taitarex®,818,"Polystyrene, General Purpose",PS (GPPS),1.04,5.2,,,,,1.9
Taitacell,EPS 301T,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Taitacell,EPS 321NMM,"Polystyrene, Expanded",PS (EPS),0.012,,,0.196,,,
Taitacell,EPS 321NSs,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Taitacell,EPS 321Ss,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Taitacell,EPS 351FA,"Polystyrene, Expanded",PS (EPS),0.017,,,0.294,,,
Taitacell,EPS 361F,"Polystyrene, Expanded",PS (EPS),0.017,,,0.294,,,
Taitacell,EPS 361Ss,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Taitacell,EPS 391MM,"Polystyrene, Expanded",PS (EPS),0.012,,,0.196,,,
Taitacell,EPS 391Ss,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Synthos PS,GP 154,"Polystyrene, General Purpose",PS (GPPS),,,,,,,9.0
Synthos PS,GP 171,"Polystyrene, General Purpose",PS (GPPS),,,,,,,1.4
Synthos PS,GP 535,"Polystyrene, General Purpose",PS (GPPS),,,,,,,3.7
InVento®,Optima 500FR/PL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,100B/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,1600F/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,500F/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,500FC/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,500S/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,900FR/CZ,"Polystyrene, Expanded",PS (EPS),,,,,,,
InPacto®,200D/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InPacto®,300S/F1,"Polystyrene, Expanded",PS (EPS),,,,,,,
InPacto®,300SR/F1,"Polystyrene, Expanded",PS (EPS),,,,,,,
InPacto®,500S/F1,"Polystyrene, Expanded",PS (EPS),,,,,,,
Solarene®,G-126,"Polystyrene, General Purpose",PS (GPPS),1.04,52.0,3700.0,98.1,,,5.7
Solarene®,H-616,"Polystyrene, High Impact",PS (HIPS),1.04,25.0,2200.0,43.0,,,6.6
Solarene®,H-724,"Polystyrene, High Impact",PS (HIPS),1.04,25.0,2090.0,43.0,,,5.0
HUAYI HIPS,PT-100B,"Polystyrene, High Impact",PS (HIPS),1.04,,1800.0,40.0,,,7.0
I. Stern,550,"Polystyrene, High Impact",PS (HIPS),,14.5,1800.0,,,,10.0
I. Stern,6500,"Polystyrene, Medium Impact",PS (MIPS),,10.8,1760.0,,,,7.0
I. Stern,LG-215,"Polystyrene, High Impact",PS (HIPS),,,1800.0,,,,4.0
I. Stern,PS2110,"Polystyrene, General Purpose",PS (GPPS),,42.7,23.8,,,,3.4
GPPC,PS-350S,"Polystyrene, High Impact",PS (HIPS),1.05,,2050.0,45.0,,,3.0
STAR,GPPS C2,"Polystyrene, General Purpose",PS (GPPS),1.04,,,97.9,,,1.6
STAR,HIPS C3/2.5,"Polystyrene, High Impact",PS (HIPS),,,2160.0,,2160.0,,3.0
STAR,HIPS C9,"Polystyrene, High Impact",PS (HIPS),1.04,28.4,2210.0,,,,9.0
Iupiace™,AP4GM6,Polyphenylene Ether + PS,PPE+PS,1.32,,7300.0,145.0,7800.0,,
Iupiace™,EHM1000 9905M2,Polyphenylene Ether + PS,PPE+PS,1.14,,2500.0,102.0,2400.0,,
Iupiace™,EHM103R,Polyphenylene Ether + PS,PPE+PS,1.16,,2700.0,105.0,2600.0,,
Iupiace™,GH10,Polyphenylene Ether + PS,PPE+PS,1.14,,4000.0,130.0,4500.0,,
Iupiace™,GX1050,Polyphenylene Ether + PS,PPE+PS,1.25,,6000.0,122.0,6100.0,,
Iupiace™,GX1210,Polyphenylene Ether + PS,PPE+PS,1.38,,10500.0,175.0,10500.0,,
Iupiace™,JBS70,Polyphenylene Ether + PS,PPE+PS,1.1,70.0,2400.0,105.0,2400.0,,
Iupiace™,LN23,Polyphenylene Ether + PS,PPE+PS,1.1,47.0,2400.0,80.0,,,
Iupiace™,LN40,Polyphenylene Ether + PS,PPE+PS,1.1,65.0,2500.0,95.0,,,
Iupiace™,LV40,Polyphenylene Ether + PS,PPE+PS,1.1,60.0,2550.0,97.0,,,
Grupo IDESA GPPS,K-2-L-01,"Polystyrene, General Purpose",PS (GPPS),,,,,3920.0,,15.0
Grupo IDESA GPPS,P-1-S-01,"Polystyrene, General Purpose",PS (GPPS),,,,,4120.0,,19.0
HYRENE®,PS-HI 16/2,"Polystyrene, High Impact",PS (HIPS),1.04,25.0,2350.0,40.0,,,16.0
TECHNOGRAN®,ESD PSI BLK,"Polystyrene, General Purpose",PS (GPPS),,,,,,,3.5
ECOGRAN®,PSDCI BLK,"Polystyrene, High Impact",PS (HIPS),,,,,,,4.0
ECOGRAN®,PSI BLK,"Polystyrene, General Purpose",PS (GPPS),1.0,,,,,,3.5
Verity™,GPPS14,"Polystyrene, General Purpose",PS (GPPS),1.04,41.4,3240.0,55.2,,,12.0
Verity™,HIPS8,"Polystyrene, High Impact",PS (HIPS),1.04,,1650.0,29.0,1860.0,,8.0
SureSpec,HS-035S,"Polystyrene, High Impact",PS (HIPS),,,2070.0,,,,2.8
Galloo,GP-rPS87B,"Polystyrene, General Purpose",PS (GPPS),1.05,,2050.0,,,,7.0
SABIC® EPS,450FF,"Polystyrene, Expanded",PS (EPS),,,,,,,
SABIC® EPS,452,"Polystyrene, Expanded",PS (EPS),,,,,,,
NORYL™ Resin,100ES,Polyphenylene Ether + PS,PPE+PS,1.12,67.0,3140.0,95.0,,,
NORYL™ Resin,7310 - Asia,Polyphenylene Ether + PS,PPE+PS,1.08,54.0,2300.0,,2420.0,,6.4
NORYL™ Resin,BN31 - Americas,Polyphenylene Ether + PS,PPE+PS,1.1,48.0,2410.0,,2470.540976,,
NORYL™ Resin,BN9003G - Asia,Polyphenylene Ether + PS,PPE+PS,1.06,47.0,2190.0,,2170.0,,10.0
NORYL™ Resin,EM7304F - Asia,Polyphenylene Ether + PS,PPE+PS,1.15,,4550.0,,,,
NORYL™ Resin,FE1410PW - Asia,Polyphenylene Ether + PS,PPE+PS,1.13,,4880.0,,4930.0,,
NORYL™ Resin,HNA033 - Asia,Polyphenylene Ether + PS,PPE+PS,1.08,68.0,2590.0,,2600.0,,8.3
NORYL™ Resin,HNA033 - Europe,Polyphenylene Ether + PS,PPE+PS,1.08,68.0,2590.0,,2600.0,,8.3
NORYL™ Resin,LTA6020 - Americas,Polyphenylene Ether + PS,PPE+PS,1.13,71.0,2600.0,,2680.0,,4.0
NORYL™ Resin,N1250 - Americas,Polyphenylene Ether + PS,PPE+PS,1.1,77.0,2800.0,,2700.0,,28.0
NORYL™ Resin,N1250 - Europe,Polyphenylene Ether + PS,PPE+PS,1.1,75.0,2530.0,,2620.0,,
NORYL™ Resin,N850 - Europe,Polyphenylene Ether + PS,PPE+PS,1.13,66.0,2600.0,,2950.0,,14.0
NORYL™ Resin,NH4050,Polyphenylene Ether + PS,PPE+PS,1.11,67.0,2560.0,,2640.0,,25.0
NORYL™ Resin,NH7010 - Asia,Polyphenylene Ether + PS,PPE+PS,1.09,69.0,2520.0,,2500.0,,10.0
NORYL™ Resin,NH8000,Polyphenylene Ether + PS,PPE+PS,1.1,70.0,2460.0,107.0,2390.0,,3.8
NORYL™ Resin,NH8006 - Americas,Polyphenylene Ether + PS,PPE+PS,1.33,125.0,8000.0,,9000.0,,2.1
NORYL™ Resin,NHP5054 - Asia,Polyphenylene Ether + PS,PPE+PS,1.3,120.0,6000.0,,5435.888007,,8.0
NORYL™ Resin,NHP9023 - Asia,Polyphenylene Ether + PS,PPE+PS,1.21,,5200.0,,5600.0,,20.0
NORYL™ Resin,PKN4752 - Europe,Polyphenylene Ether + PS,PPE+PS,1.08,86.0,2950.0,,3100.0,,
NORYL™ Resin,PVX1201 - Asia,Polyphenylene Ether + PS,PPE+PS,1.11,60.0,2500.0,,2700.0,,14.0
NORYL™ Resin,PX1112 - Europe,Polyphenylene Ether + PS,PPE+PS,1.06,40.0,1900.0,,2100.0,,
NORYL™ Resin,PX1185 - Europe,Polyphenylene Ether + PS,PPE+PS,1.06,30.0,,,1500.0,,
NORYL™ Resin,PX1860 - Europe,Polyphenylene Ether + PS,PPE+PS,1.1,61.0,2420.0,,2510.0,,
NORYL™ Resin,PX2935 - Asia,Polyphenylene Ether + PS,PPE+PS,1.2,82.0,5590.0,133.0,,,29.0
NORYL™ Resin,PX5373 - Americas,Polyphenylene Ether + PS,PPE+PS,1.23,,5720.0,,,,
NORYL™ Resin,PX5534 - Asia,Polyphenylene Ether + PS,PPE+PS,1.31,,6800.0,,8200.0,,3.2
NORYL™ Resin,PX9406 - Americas,Polyphenylene Ether + PS,PPE+PS,1.11,75.0,2640.0,,2570.541569,,
NORYL™ Resin,PX9406 - Asia,Polyphenylene Ether + PS,PPE+PS,1.11,75.0,2640.0,,,,
NORYL™ Resin,PX9406P - Europe,Polyphenylene Ether + PS,PPE+PS,1.1,73.0,2500.0,,2600.0,,
NORYL™ Resin,RN0206 - Asia,Polyphenylene Ether + PS,PPE+PS,1.1,73.0,2500.0,,,,5.0
NORYL™ Resin,SE1GFN1 - Asia,Polyphenylene Ether + PS,PPE+PS,1.16,,3990.0,,,,
NORYL™ Resin,SE1GFN1 - Europe,Polyphenylene Ether + PS,PPE+PS,1.16,75.0,3000.0,,4000.0,,
NORYL™ Resin,SE1GFN3 - Europe,Polyphenylene Ether + PS,PPE+PS,1.29,,6000.0,,8000.0,,
NORYL™ Resin,TP1000,Polyphenylene Ether + PS,PPE+PS,1.08,81.0,2800.0,119.0,,,15.0
NORYL™ Resin,WM330G - Europe,Polyphenylene Ether + PS,PPE+PS,1.3,,8440.0,,9430.0,,30.0
NORYL PPX™ Resin,PPX640 - Europe,Polyphenylene Ether + PS + PP,PPE+PS+PP,1.3,,8500.0,,9700.0,,
NORYL PPX™ Resin,PPX640F - Americas,Polyphenylene Ether + PS + PP,PPE+PS+PP,1.3,95.0,8310.0,,,,1.3
NORYL PPX™ Resin,PPX7110 - Asia,Polyphenylene Ether + PS + PP,PPE+PS+PP,0.968,35.0,1550.0,,1340.0,,11.0
NORYL GTX™ Resin,APS130,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.44,112.0,8430.0,156.0,6640.0,,29.0
NORYL GTX™ Resin,GTX202 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.08,59.0,2230.0,,2170.0,,
NORYL GTX™ Resin,GTX202 - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.08,59.0,2240.0,,,,
NORYL GTX™ Resin,GTX202 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,55.0,1900.0,,2200.0,,
NORYL GTX™ Resin,GTX600 - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,64.0,2050.0,87.0,,,
NORYL GTX™ Resin,GTX626 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.09,62.0,2270.0,,2134.45711,,
NORYL GTX™ Resin,GTX8110P - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.17,100.0,3400.0,,4500.0,,
NORYL GTX™ Resin,GTX8120P - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.24,125.0,5000.0,,6800.0,,
NORYL GTX™ Resin,GTX8120P - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.24,125.0,5000.0,,6800.0,,
NORYL GTX™ Resin,GTX820 - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.24,117.0,5960.0,,,,7.0
NORYL GTX™ Resin,GTX840 - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.45,,12300.0,,13900.0,,
NORYL GTX™ Resin,GTX910 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,59.0,2240.0,,2067.380689,,
NORYL GTX™ Resin,GTX942 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.09,58.0,2220.0,,2580.0,,19.0
NORYL GTX™ Resin,GTX951W - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,65.0,2450.0,,,,65.0
NORYL GTX™ Resin,GTX989 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.08,62.0,2370.0,,2270.0,,16.0
LNP™ THERMOCOMP™ Compound,Z1C00VI,Polyphenylene Ether + PS,PPE+PS,1.11,70.0,2800.0,,2800.0,,
LNP™ THERMOCOMP™ Compound,ZF006 - Europe,Polyphenylene Ether + PS,PPE+PS,1.33,,6900.0,,8500.0,,
LNP™ THERMOCOMP™ Compound,ZKC08,Polyphenylene Ether + PS,PPE+PS,1.43,43.0,2230.0,,2080.0,,9.5
LNP™ STAT-KON™ Compound,CD000,"Polystyrene, High Impact",PS (HIPS),1.12,,1400.0,,,,
LNP™ LUBRILOY™ Compound,Z20001,Polyphenylene Ether + PS,PPE+PS,1.1,58.0,1920.0,74.0,2000.0,,
LNP™ LUBRICOMP™ Compound,CL002,"Polystyrene, High Impact",PS (HIPS),1.11,,2000.0,,2000.0,,
LNP™ LUBRICOMP™ Compound,CZL36,"Polystyrene, High Impact",PS (HIPS),1.52,24.0,4890.0,49.0,3880.0,,
LNP™ LUBRICOMP™ Compound,ZFL31XXC - Americas,Polyphenylene Ether + PS,PPE+PS,1.21,,4800.0,89.0,3640.0,,
LNP™ LUBRICOMP™ Compound,ZFL34,Polyphenylene Ether + PS,PPE+PS,1.32,91.0,6430.0,136.0,6810.0,,
LNP™ LUBRICOMP™ Compound,ZL003 - Asia,Polyphenylene Ether + PS,PPE+PS,1.15,48.0,2750.0,,2250.0,,
LNP™ LUBRICOMP™ Compound,ZX07421,Polyphenylene Ether + PS,PPE+PS,1.19,,2340.0,76.0,2380.0,,
ANYPOL,CL-2500F,"Polystyrene, Expanded",PS (EPS),0.017,,,,,,
ANYPOL,SE-1600,"Polystyrene, Expanded",PS (EPS),0.013,,,,,,
ANYPOL,SE-2000P,"Polystyrene, Expanded",PS (EPS),0.014,,,,,,
ANYPOL,SE-200LL,"Polystyrene, Expanded",PS (EPS),0.018,,,,,,
ANYPOL,SE-3000,"Polystyrene, Expanded",PS (EPS),0.017,,,,,,
ANYPOL,SE-300LL,"Polystyrene, Expanded",PS (EPS),0.025,,,,,,
KumhoSunny PPO,HSP8620G,Polyphenylene Ether + PS,PPE+PS,1.18,,5210.0,123.0,,,5.0
KumhoSunny PPO,HSP8620T,Polyphenylene Ether + PS,PPE+PS,1.22,,2900.0,95.0,,,
SECCO,GPPS-251,"Polystyrene, General Purpose",PS (GPPS),1.04,53.0,3200.0,82.0,,,2.4
SECCO,HIPS-514,"Polystyrene, High Impact",PS (HIPS),1.04,25.0,2200.0,40.0,,,8.8
WOTLON® MPPO,1000-120V,Polyphenylene Ether + PS,PPE+PS,1.1,65.0,2530.0,103.0,,,10.0
WOTLON® MPPO,1000-GF2,Polyphenylene Ether + PS,PPE+PS,1.22,92.0,5560.0,138.0,,,10.0
Yanshan PS,492L,"Polystyrene, High Impact",PS (HIPS),,18.0,,,,,3.0
SKYSTYRENE©,rPS10-6BK,"Polystyrene, General Purpose",PS (GPPS),1.06,,1900.0,41.0,,,6.0
SKYSTYRENE©,rPS10-8BK,"Polystyrene, General Purpose",PS (GPPS),1.06,,1700.0,34.0,,,10.0
SKYSTYRENE©,rPS6-10BK,"Polystyrene, General Purpose",PS (GPPS),1.06,,1900.0,41.0,,,6.0
Stirolan,DF AE V0 1.6,"Polystyrene, High Impact",PS (HIPS),1.18,20.0,2000.0,,,,11.0
PRL,PPX/NY-G10,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.18,86.2,3520.0,141.0,,,2.0
PRL,PPX/NY-G20,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.25,114.0,5380.0,169.0,,,1.0
PRL,PPX-EN-FR3,Polyphenylene Ether + PS,PPE+PS,1.06,64.1,2410.0,89.6,,,4.0
PRL,PPX-FR1-(color)-EN,Polyphenylene Ether + PS,PPE+PS,1.08,56.5,2280.0,89.6,,,15.0
PRL,PPX-FR2,Polyphenylene Ether + PS,PPE+PS,1.09,56.5,2410.0,82.7,,,20.0
PRL,PPX-FRG10,Polyphenylene Ether + PS,PPE+PS,1.15,77.2,3720.0,117.0,,,1.0
PRL,PPX-G30,Polyphenylene Ether + PS,PPE+PS,1.28,110.0,7580.0,159.0,,,1.0
PRL,PPX-GP3-WR,Polyphenylene Ether + PS,PPE+PS,1.08,48.3,2210.0,72.4,,,15.0
PRL,PPX-GP4-IM,Polyphenylene Ether + PS,PPE+PS,1.06,34.5,1760.0,,,,20.0
PRL,PPX-SF1,Polyphenylene Ether + PS,PPE+PS,1.12,63.4,3170.0,,,,25.0
Sizzle™,HHLM,"Polystyrene, General Purpose",PS (GPPS),1.05,47.0,3310.0,,3100.0,,3.5
PrimaFlex®,GP 1400,"Polystyrene, General Purpose",PS (GPPS),1.04,46.2,3030.0,,,,14.0
PrimaFlex®,HI 0802,"Polystyrene, High Impact",PS (HIPS),1.04,24.8,2340.0,,,,8.0
Avantra®,8030,"Polystyrene, High Impact",PS (HIPS),1.14,24.0,2000.0,,,,10.0
PA-Styr,LHI-CHI-110817,"Polystyrene, High Impact",PS (HIPS),1.03,,2560.0,60.0,,,2.0
Diamond,GP-550 P,"Polystyrene, General Purpose",PS (GPPS),1.05,42.2,,90.2,,,3.0
Diamond,HI-851,"Polystyrene, High Impact",PS (HIPS),1.04,20.6,,39.2,,,3.0
HIVAL®,PS CRY 5102 CL,"Polystyrene, General Purpose",PS (GPPS),1.04,48.3,3280.0,,,,2.0
HIVAL®,PS CRY CL 5112,"Polystyrene, General Purpose",PS (GPPS),1.05,41.4,3100.0,,,,14.0
HIVAL®,PS HI 5303,"Polystyrene, High Impact",PS (HIPS),1.04,20.7,1860.0,,,,3.0
NEFTEKHIM PS,25FE,"Polystyrene, General Purpose",PS (GPPS),,,,,,,1.5
NEFTEKHIM PS,35FE,"Polystyrene, General Purpose",PS (GPPS),,,,,,,1.5
NEFTEKHIM PS,402,"Polystyrene, General Purpose",PS (GPPS),,,,,,,1.4
NEFTEKHIM PS,407M,"Polystyrene, General Purpose",PS (GPPS),,,,78.0,,,5.0
NEFTEKHIM PS,409M,"Polystyrene, General Purpose",PS (GPPS),,,,69.0,,,7.0
NEFTEKHIM PS,45FE,"Polystyrene, High Impact",PS (HIPS),,,,,,,3.0
NEFTEKHIM PS,524B,"Polystyrene, General Purpose",PS (GPPS),,,,80.0,,,7.0
NEFTEKHIM PS,525,"Polystyrene, General Purpose",PS (GPPS),,,,,,,7.0
NEFTEKHIM PS,580V,"Polystyrene, General Purpose",PS (GPPS),,,,30.0,,,4.0
NEFTEKHIM PS,583,"Polystyrene, General Purpose",PS (GPPS),,,,93.0,,,1.5
NEFTEKHIM PS,583V,"Polystyrene, General Purpose",PS (GPPS),,,,90.0,,,0.5
NEFTEKHIM PS,825ESR,"Polystyrene, High Impact",PS (HIPS),,,,38.0,,,3.0
NEFTEKHIM PS,830,"Polystyrene, High Impact",PS (HIPS),,,,39.0,,,11.0
NEFTEKHIM PS,945,"Polystyrene, High Impact",PS (HIPS),,,,30.0,,,7.0
NEFTEKHIM PS,975E,"Polystyrene, High Impact",PS (HIPS),,18.0,,,,,2.0
Osterlene®,GPPS1400,"Polystyrene, General Purpose",PS (GPPS),,,3030.0,75.8,2900.0,,14.0
Osterlene®,HIPS0802,"Polystyrene, High Impact",PS (HIPS),,24.8,2340.0,46.2,2280.0,,8.0
ALTECH® PS-HI,A 1000/567,"Polystyrene, High Impact",PS (HIPS),1.05,27.0,2300.0,43.0,2200.0,,
ALTECH® PS,A 1000/240 FR,"Polystyrene, High Impact",PS (HIPS),1.11,25.0,2100.0,37.0,2100.0,,
ALTECH® PS,FC 1000/507,"Polystyrene, High Impact",PS (HIPS),1.04,25.0,2000.0,39.0,1900.0,,
Exelene® PS,7800,"Polystyrene, High Impact",PS (HIPS),,,0.0234,44.8,0.0228,,8.0
Nan Ya PPE/PS,971PG,Polyphenylene Ether + PS,PPE+PS,1.28,108.0,5490.0,152.0,,,23.0
XYRON™,1000H,Polyphenylene Ether + PS,PPE+PS,1.07,70.0,2400.0,112.0,,,
XYRON™,644Z,Polyphenylene Ether + PS,PPE+PS,1.1,74.0,2600.0,112.0,,,
XYRON™,G701V,Polyphenylene Ether + PS,PPE+PS,1.15,88.0,4600.0,138.0,,,
XYRON™,G702V,Polyphenylene Ether + PS,PPE+PS,1.23,113.0,6700.0,162.0,,,
XYRON™,W5002,Polyphenylene Ether + PS,PPE+PS,1.06,63.0,2600.0,100.0,,,
XYRON™,WG732,Polyphenylene Ether + PS,PPE+PS,1.28,140.0,8900.0,216.0,,,
XYRON™,X1508,Polyphenylene Ether + PS,PPE+PS,1.22,55.0,4170.0,99.0,,,
XYRON™,X352H,Polyphenylene Ether + PS,PPE+PS,1.18,45.0,5000.0,89.0,,,
XYRON™,X533H,Polyphenylene Ether + PS,PPE+PS,1.3,79.0,8600.0,140.0,,,
LubriOne™,LB7600-8005 AR RS NC001,Polyphenylene Ether + PS,PPE+PS,1.19,,3600.0,125.0,,,
Edgetek™,MP-10GF/000 BLACK,Polyphenylene Ether + PS,PPE+PS,1.13,,4000.0,165.0,4140.0,,
ColorRx®,HIPS-0600RX,"Polystyrene, High Impact",PS (HIPS),1.04,28.3,2000.0,,,,6.0
ColorFast®,FRPPE100,Polyphenylene Ether + PS,PPE+PS,1.1,60.7,2680.0,89.6,,,15.0
ColorFast®,HIPS-100F,"Polystyrene, High Impact",PS (HIPS),1.04,28.3,2240.0,,,,9.0
API II,392,"Polystyrene, General Purpose",PS (GPPS),1.04,,,,2900.0,,12.0
API PS,370-21,"Polystyrene, General Purpose",PS (GPPS),1.05,,,,2590.0,,2.0
API PS,395,"Polystyrene, General Purpose",PS (GPPS),1.05,,,,2960.0,,18.0
API PS,410,"Polystyrene, General Purpose",PS (GPPS),1.04,,2050.0,,1930.0,,12.0
API PS,505,"Polystyrene, High Impact",PS (HIPS),1.04,,1720.0,,1650.0,,8.0
API PS,545,"Polystyrene, High Impact",PS (HIPS),1.04,,2100.0,,1930.0,,5.5
API PS,550,"Polystyrene, High Impact",PS (HIPS),1.04,,1930.0,,1590.0,,8.0
PRIMATOP®,PS211400WCL,"Polystyrene, General Purpose",PS (GPPS),1.04,42.1,3030.0,,2900.0,,14.0
PRIMATOP®,PS230302,"Polystyrene, High Impact",PS (HIPS),1.04,24.8,2280.0,,2200.0,,3.0
PRIMATOP®,PS230303,"Polystyrene, High Impact",PS (HIPS),1.04,24.5,2070.0,,2000.0,,3.0
PRIMATOP®,PS230802,"Polystyrene, High Impact",PS (HIPS),1.05,20.7,2340.0,,2280.0,,8.0
PRIMATOP®,PS231502,"Polystyrene, High Impact",PS (HIPS),1.04,20.7,2340.0,,2280.0,,15.0
STYRON™,487R,"Polystyrene, High Impact",PS (HIPS),1.04,,2000.0,34.0,2000.0,,2.8
STYRON™,665,"Polystyrene, General Purpose",PS (GPPS),1.04,,3210.0,90.0,3170.0,,1.5
STYRON™,666D,"Polystyrene, General Purpose",PS (GPPS),1.04,,3480.0,61.0,3170.0,,8.0
