Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
PLUSTEK,PA301G3BK10,Polyamide 66,Nylon 66,1.23,PA66-GF15,,,,,6050.0,,,2.4,5.0,,
PLUSTEK,PA301G3BL211,Polyamide 66,Nylon 66,1.23,PA66-GF15,,,,,6000.0,,2.8,2.7,6.3,,
PLUSTEK,PA301G50BK10,Polyamide 66,Nylon 66,1.57,PA66-GF50,,,14400.0,330.0,16800.0,,,2.1,16.0,,
PLUSTEK,PA301G50NT,Polyamide 66,Nylon 66,1.55,PA66-GF50,,,,,17200.0,,,2.8,19.0,,
PLUSTEK,PA301G6GR73,Polyamide 66,Nylon 66,1.36,PA66-GF30,,,,,10200.0,,,2.9,10.0,,
PLUSTEK,PA301G7BK10,Polyamide 66,Nylon 66,1.41,PA66-GF35,,,9000.0,290.0,11500.0,,,2.6,11.0,,
PLUSTEK,PA303G43BK11,Polyamide 66,Nylon 66,1.47,PA66-GF45,,,,,14000.0,,,2.4,14.0,,
PLUSTEK,PA303G6BK16,Polyamide 66,Nylon 66,1.36,PA66-GF30,,,8300.0,,9450.0,,,3.0,12.0,,
PLUSTEK,PA303G7BK10,Polyamide 66,Nylon 66,1.4,PA66-GF35,,,,,10400.0,,,2.8,15.0,,
PLUSTEK,PA303R4BK23,Polyamide 66,Nylon 66,1.22,PA66-CF20,,,,,15000.0,,,2.0,7.0,,
PLUSTEK,PA317G9BK10,Polyamide 66,Nylon 66,1.5,PA66-GF45,,,,,13900.0,,,2.3,16.0,,
PLUSTEK,PA320G6NT-1,Polyamide 66,Nylon 66,1.6,PA66-GF30-FR,,,,,12200.0,,,2.3,12.0,,
